parallax,Av. error (mm),Info,Higher Info
"4,05","39,32",seq1_no_checks,105-2-115_TwoPoints
"4,05","40,85",seq1_no_checks,105-2-115_TwoPoints
"3,45","35,14",seq1_no_checks,105-2-115_TwoPoints
"3,45","37,10",seq1_no_checks,105-2-115_TwoPoints
"2,25","44,40",seq1_no_checks,105-2-115_TwoPoints
"2,25","44,12",seq1_no_checks,105-2-115_TwoPoints
"2,31","42,17",seq1_no_checks,105-2-115_TwoPoints
"2,31","41,92",seq1_no_checks,105-2-115_TwoPoints
"3,68","34,46",seq1_no_checks,105-2-115_TwoPoints
"3,68","36,50",seq1_no_checks,105-2-115_TwoPoints
"3,73","14,78",seq1_no_checks,105-2-115_TwoPoints
"3,73","13,81",seq1_no_checks,105-2-115_TwoPoints
"4,66","12,03",seq1_no_checks,105-2-115_TwoPoints
"4,66","14,35",seq1_no_checks,105-2-115_TwoPoints
"2,37","36,95",seq1_no_checks,105-2-115_TwoPoints
"2,37","36,42",seq1_no_checks,105-2-115_TwoPoints
"2,46","34,29",seq1_no_checks,105-2-115_TwoPoints
"2,46","33,78",seq1_no_checks,105-2-115_TwoPoints
"2,64","28,07",seq1_no_checks,105-2-115_TwoPoints
"2,64","27,59",seq1_no_checks,105-2-115_TwoPoints
"3,92","38,89",seq1_no_checks,105-2-115_TwoPoints
"3,92","41,23",seq1_no_checks,105-2-115_TwoPoints
"4,19","39,55",seq1_no_checks,105-2-115_TwoPoints
"4,19","42,07",seq1_no_checks,105-2-115_TwoPoints
"2,16","20,95",seq1_no_checks,105-2-115_TwoPoints
"2,16","22,11",seq1_no_checks,105-2-115_TwoPoints
"2,27","21,29",seq1_no_checks,105-2-115_TwoPoints
"2,27","20,57",seq1_no_checks,105-2-115_TwoPoints
"2,32","43,32",seq1_no_checks,105-2-115_TwoPoints
"2,32","42,83",seq1_no_checks,105-2-115_TwoPoints
"2,54","15,63",seq1_no_checks,105-2-115_TwoPoints
"2,54","16,46",seq1_no_checks,105-2-115_TwoPoints
"2,16","47,55",seq1_no_checks,105-2-115_TwoPoints
"2,16","47,35",seq1_no_checks,105-2-115_TwoPoints
"2,39","40,36",seq1_no_checks,105-2-115_TwoPoints
"2,39","39,78",seq1_no_checks,105-2-115_TwoPoints
"2,68","22,18",seq1_no_checks,105-2-115_TwoPoints
"2,68","23,62",seq1_no_checks,105-2-115_TwoPoints
"3,07","28,36",seq1_no_checks,105-2-115_TwoPoints
"3,07","30,05",seq1_no_checks,105-2-115_TwoPoints
"3,06","19,08",seq1_no_checks,105-2-115_TwoPoints
"3,06","19,00",seq1_no_checks,105-2-115_TwoPoints
"2,86","37,02",seq1_no_checks,105-2-115_TwoPoints
"2,86","40,08",seq1_no_checks,105-2-115_TwoPoints
"2,18","9,92",seq1_no_checks,105-2-115_TwoPoints
"2,18","9,15",seq1_no_checks,105-2-115_TwoPoints
"3,49","64,92",seq1_no_checks,105-2-115_TwoPoints
"3,49","68,89",seq1_no_checks,105-2-115_TwoPoints
"4,48","11,63",seq1_no_checks,105-2-115_TwoPoints
"4,48","14,09",seq1_no_checks,105-2-115_TwoPoints
"4,45","11,39",seq1_no_checks,105-2-115_TwoPoints
"4,45","13,84",seq1_no_checks,105-2-115_TwoPoints
"4,02","36,38",seq1_no_checks,105-2-115_TwoPoints
"4,02","36,60",seq1_no_checks,105-2-115_TwoPoints
"3,98","2,68",seq1_no_checks,105-2-115_TwoPoints
"3,98","4,44",seq1_no_checks,105-2-115_TwoPoints
"4,15","44,86",seq1_no_checks,105-2-115_TwoPoints
"4,15","46,55",seq1_no_checks,105-2-115_TwoPoints
"2,21","4,14",seq1_no_checks,105-2-115_TwoPoints
"2,21","3,49",seq1_no_checks,105-2-115_TwoPoints
"2,19","3,51",seq1_no_checks,105-2-115_TwoPoints
"2,19","2,88",seq1_no_checks,105-2-115_TwoPoints
"2,72","6,18",seq1_no_checks,105-2-115_TwoPoints
"2,72","6,50",seq1_no_checks,105-2-115_TwoPoints
"3,91","35,03",seq1_no_checks,105-2-115_TwoPoints
"3,91","36,40",seq1_no_checks,105-2-115_TwoPoints
"3,91","35,49",seq1_no_checks,105-2-115_TwoPoints
"3,91","36,89",seq1_no_checks,105-2-115_TwoPoints
"3,38","16,44",seq1_no_checks,105-2-115_TwoPoints
"3,38","14,44",seq1_no_checks,105-2-115_TwoPoints
"2,73","23,57",seq1_no_checks,105-2-115_TwoPoints
"2,73","24,61",seq1_no_checks,105-2-115_TwoPoints
"2,72","24,04",seq1_no_checks,105-2-115_TwoPoints
"2,72","25,09",seq1_no_checks,105-2-115_TwoPoints
"3,29","73,24",seq1_no_checks,105-2-115_TwoPoints
"3,29","76,90",seq1_no_checks,105-2-115_TwoPoints
"3,46","78,60",seq1_no_checks,105-2-115_TwoPoints
"3,46","82,48",seq1_no_checks,105-2-115_TwoPoints
"3,46","78,72",seq1_no_checks,105-2-115_TwoPoints
"3,46","82,62",seq1_no_checks,105-2-115_TwoPoints
"3,18","37,51",seq1_no_checks,105-2-115_TwoPoints
"3,18","39,01",seq1_no_checks,105-2-115_TwoPoints
"3,95","60,18",seq1_no_checks,105-2-115_TwoPoints
"3,95","61,65",seq1_no_checks,105-2-115_TwoPoints
"5,17","23,91",seq1_no_checks,105-2-115_TwoPoints
"5,17","26,04",seq1_no_checks,105-2-115_TwoPoints
"4,27","37,64",seq1_no_checks,105-2-115_TwoPoints
"4,27","40,27",seq1_no_checks,105-2-115_TwoPoints
"4,51","38,06",seq1_no_checks,105-2-115_TwoPoints
"4,51","40,80",seq1_no_checks,105-2-115_TwoPoints
"2,99","31,80",seq1_no_checks,105-2-115_TwoPoints
"2,99","33,35",seq1_no_checks,105-2-115_TwoPoints
"3,34","16,45",seq1_no_checks,105-2-115_TwoPoints
"3,34","16,85",seq1_no_checks,105-2-115_TwoPoints
"4,06","36,90",seq1_no_checks,105-2-115_TwoPoints
"4,06","39,21",seq1_no_checks,105-2-115_TwoPoints
"4,11","36,93",seq1_no_checks,105-2-115_TwoPoints
"4,11","39,25",seq1_no_checks,105-2-115_TwoPoints
"4,60","38,65",seq1_no_checks,105-2-115_TwoPoints
"4,60","41,05",seq1_no_checks,105-2-115_TwoPoints
"4,95","32,19",seq1_no_checks,105-2-115_TwoPoints
"4,95","35,10",seq1_no_checks,105-2-115_TwoPoints
"4,15","38,23",seq1_no_checks,105-2-115_TwoPoints
"4,15","39,88",seq1_no_checks,105-2-115_TwoPoints
"4,49","47,43",seq1_no_checks,105-2-115_TwoPoints
"4,49","49,34",seq1_no_checks,105-2-115_TwoPoints
"4,46","44,40",seq1_no_checks,105-2-115_TwoPoints
"4,46","46,06",seq1_no_checks,105-2-115_TwoPoints
"5,14","25,52",seq1_no_checks,105-2-115_TwoPoints
"5,14","28,94",seq1_no_checks,105-2-115_TwoPoints
"5,21","27,29",seq1_no_checks,105-2-115_TwoPoints
"5,21","29,05",seq1_no_checks,105-2-115_TwoPoints
"3,92","6,34",seq1_no_checks,105-2-115_TwoPoints
"3,92","5,55",seq1_no_checks,105-2-115_TwoPoints
"4,06","3,03",seq1_no_checks,105-2-115_TwoPoints
"4,06","2,47",seq1_no_checks,105-2-115_TwoPoints
"3,70","12,27",seq1_no_checks,105-2-115_TwoPoints
"3,70","11,46",seq1_no_checks,105-2-115_TwoPoints
"3,66","12,80",seq1_no_checks,105-2-115_TwoPoints
"3,66","12,02",seq1_no_checks,105-2-115_TwoPoints
"3,70","8,71",seq1_no_checks,105-2-115_TwoPoints
"3,70","9,29",seq1_no_checks,105-2-115_TwoPoints
"2,85","26,78",seq1_no_checks,105-2-115_TwoPoints
"2,85","27,86",seq1_no_checks,105-2-115_TwoPoints
"2,76","22,64",seq1_no_checks,105-2-115_TwoPoints
"2,76","26,15",seq1_no_checks,105-2-115_TwoPoints
"3,02","40,00",seq1_no_checks,105-2-115_TwoPoints
"3,02","43,09",seq1_no_checks,105-2-115_TwoPoints
"3,02","40,49",seq1_no_checks,105-2-115_TwoPoints
"3,02","43,59",seq1_no_checks,105-2-115_TwoPoints
"2,99","9,55",seq1_no_checks,105-2-115_TwoPoints
"2,99","7,71",seq1_no_checks,105-2-115_TwoPoints
"2,66","12,68",seq1_no_checks,105-2-115_TwoPoints
"2,66","11,15",seq1_no_checks,105-2-115_TwoPoints
"4,04","36,92",seq1_no_checks,105-2-115_TwoPoints
"4,04","39,20",seq1_no_checks,105-2-115_TwoPoints
"3,07","64,40",seq1_no_checks,105-2-115_TwoPoints
"3,07","67,71",seq1_no_checks,105-2-115_TwoPoints
"3,08","64,65",seq1_no_checks,105-2-115_TwoPoints
"3,08","67,97",seq1_no_checks,105-2-115_TwoPoints
"3,72","38,23",seq1_no_checks,105-2-115_TwoPoints
"3,72","40,42",seq1_no_checks,105-2-115_TwoPoints
"3,46","39,48",seq1_no_checks,105-2-115_TwoPoints
"3,46","41,30",seq1_no_checks,105-2-115_TwoPoints
"3,53","38,66",seq1_no_checks,105-2-115_TwoPoints
"3,53","38,53",seq1_no_checks,105-2-115_TwoPoints
"3,67","37,67",seq1_no_checks,105-2-115_TwoPoints
"3,67","39,83",seq1_no_checks,105-2-115_TwoPoints
"3,20","5,70",seq1_no_checks,105-2-115_TwoPoints
"3,20","3,83",seq1_no_checks,105-2-115_TwoPoints
"3,22","5,39",seq1_no_checks,105-2-115_TwoPoints
"3,22","3,51",seq1_no_checks,105-2-115_TwoPoints
"4,02","33,97",seq1_no_checks,105-2-115_TwoPoints
"4,02","36,38",seq1_no_checks,105-2-115_TwoPoints
"4,03","33,99",seq1_no_checks,105-2-115_TwoPoints
"4,03","36,42",seq1_no_checks,105-2-115_TwoPoints
"3,30","33,55",seq1_no_checks,105-2-115_TwoPoints
"3,30","35,42",seq1_no_checks,105-2-115_TwoPoints
"3,39","34,43",seq1_no_checks,105-2-115_TwoPoints
"3,39","36,31",seq1_no_checks,105-2-115_TwoPoints
"2,51","36,57",seq1_no_checks,105-2-115_TwoPoints
"2,51","37,29",seq1_no_checks,105-2-115_TwoPoints
"2,50","38,06",seq1_no_checks,105-2-115_TwoPoints
"2,50","37,45",seq1_no_checks,105-2-115_TwoPoints
"2,53","35,58",seq1_no_checks,105-2-115_TwoPoints
"2,53","34,99",seq1_no_checks,105-2-115_TwoPoints
"3,59","36,16",seq1_no_checks,105-2-115_TwoPoints
"3,59","38,20",seq1_no_checks,105-2-115_TwoPoints
"2,10","50,06",seq1_no_checks,105-2-115_TwoPoints
"2,10","49,69",seq1_no_checks,105-2-115_TwoPoints
"2,09","50,06",seq1_no_checks,105-2-115_TwoPoints
"2,09","49,66",seq1_no_checks,105-2-115_TwoPoints
"3,53","17,33",seq1_no_checks,105-2-115_TwoPoints
"3,53","16,42",seq1_no_checks,105-2-115_TwoPoints
"3,13","23,86",seq1_no_checks,105-2-115_TwoPoints
"3,13","23,16",seq1_no_checks,105-2-115_TwoPoints
"2,13","49,33",seq1_no_checks,105-2-115_TwoPoints
"2,13","48,95",seq1_no_checks,105-2-115_TwoPoints
"3,11","14,85",seq1_no_checks,105-2-115_TwoPoints
"3,11","18,02",seq1_no_checks,105-2-115_TwoPoints
"3,09","14,22",seq1_no_checks,105-2-115_TwoPoints
"3,09","15,09",seq1_no_checks,105-2-115_TwoPoints
"3,14","17,99",seq1_no_checks,105-2-115_TwoPoints
"3,14","18,62",seq1_no_checks,105-2-115_TwoPoints
"3,05","30,35",seq1_no_checks,105-2-115_TwoPoints
"3,05","31,86",seq1_no_checks,105-2-115_TwoPoints
"2,92","29,54",seq1_no_checks,105-2-115_TwoPoints
"2,92","30,98",seq1_no_checks,105-2-115_TwoPoints
"2,99","13,41",seq1_no_checks,105-2-115_TwoPoints
"2,99","16,45",seq1_no_checks,105-2-115_TwoPoints
"2,94","13,36",seq1_no_checks,105-2-115_TwoPoints
"2,94","16,42",seq1_no_checks,105-2-115_TwoPoints
"3,62","13,07",seq1_no_checks,105-2-115_TwoPoints
"3,62","12,31",seq1_no_checks,105-2-115_TwoPoints
"3,44","16,78",seq1_no_checks,105-2-115_TwoPoints
"3,44","16,05",seq1_no_checks,105-2-115_TwoPoints
"1,92","57,52",seq1_no_checks,105-2-115_TwoPoints
"1,92","57,18",seq1_no_checks,105-2-115_TwoPoints
"2,12","49,19",seq1_no_checks,105-2-115_TwoPoints
"2,12","48,81",seq1_no_checks,105-2-115_TwoPoints
"2,24","15,56",seq1_no_checks,105-2-115_TwoPoints
"2,24","14,97",seq1_no_checks,105-2-115_TwoPoints
"2,27","14,68",seq1_no_checks,105-2-115_TwoPoints
"2,27","14,09",seq1_no_checks,105-2-115_TwoPoints
"2,16","47,62",seq1_no_checks,105-2-115_TwoPoints
"2,16","47,41",seq1_no_checks,105-2-115_TwoPoints
"2,41","40,36",seq1_no_checks,105-2-115_TwoPoints
"2,41","39,82",seq1_no_checks,105-2-115_TwoPoints
"3,38","37,66",seq1_no_checks,105-2-115_TwoPoints
"3,38","39,49",seq1_no_checks,105-2-115_TwoPoints
"3,21","29,54",seq1_no_checks,105-2-115_TwoPoints
"3,21","31,25",seq1_no_checks,105-2-115_TwoPoints
"3,60","33,95",seq1_no_checks,105-2-115_TwoPoints
"3,60","35,91",seq1_no_checks,105-2-115_TwoPoints
"3,62","40,42",seq1_no_checks,105-2-115_TwoPoints
"3,62","42,37",seq1_no_checks,105-2-115_TwoPoints
"4,63","11,54",seq1_no_checks,105-2-115_TwoPoints
"4,63","12,97",seq1_no_checks,105-2-115_TwoPoints
"3,25","64,87",seq1_no_checks,105-2-115_TwoPoints
"3,25","68,09",seq1_no_checks,105-2-115_TwoPoints
"3,40","38,81",seq1_no_checks,105-2-115_TwoPoints
"3,40","40,62",seq1_no_checks,105-2-115_TwoPoints
"3,55","78,81",seq1_no_checks,105-2-115_TwoPoints
"3,55","82,68",seq1_no_checks,105-2-115_TwoPoints
"2,67","14,51",seq1_no_checks,105-2-115_TwoPoints
"2,67","13,08",seq1_no_checks,105-2-115_TwoPoints
"2,73","13,22",seq1_no_checks,105-2-115_TwoPoints
"2,73","12,65",seq1_no_checks,105-2-115_TwoPoints
"2,94","10,26",seq1_no_checks,105-2-115_TwoPoints
"2,94","8,43",seq1_no_checks,105-2-115_TwoPoints
"2,43","18,73",seq1_no_checks,105-2-115_TwoPoints
"2,43","17,34",seq1_no_checks,105-2-115_TwoPoints
"2,53","16,76",seq1_no_checks,105-2-115_TwoPoints
"2,53","16,43",seq1_no_checks,105-2-115_TwoPoints
"3,31","3,83",seq1_no_checks,105-2-115_TwoPoints
"3,31","1,99",seq1_no_checks,105-2-115_TwoPoints
"3,37","2,92",seq1_no_checks,105-2-115_TwoPoints
"3,37","1,34",seq1_no_checks,105-2-115_TwoPoints
"2,83","12,22",seq1_no_checks,105-2-115_TwoPoints
"2,83","10,44",seq1_no_checks,105-2-115_TwoPoints
"3,69","5,22",seq1_no_checks,105-2-115_TwoPoints
"3,69","6,07",seq1_no_checks,105-2-115_TwoPoints
"2,17","8,43",seq1_no_checks,105-2-115_TwoPoints
"2,17","7,80",seq1_no_checks,105-2-115_TwoPoints
"2,19","7,31",seq1_no_checks,105-2-115_TwoPoints
"2,19","6,64",seq1_no_checks,105-2-115_TwoPoints
"2,53","12,63",seq1_no_checks,105-2-115_TwoPoints
"2,53","13,09",seq1_no_checks,105-2-115_TwoPoints
"2,78","21,72",seq1_no_checks,105-2-115_TwoPoints
"2,78","22,84",seq1_no_checks,105-2-115_TwoPoints
"2,48","19,25",seq1_no_checks,105-2-115_TwoPoints
"2,48","22,58",seq1_no_checks,105-2-115_TwoPoints
"3,19","27,69",seq1_no_checks,105-2-115_TwoPoints
"3,19","30,97",seq1_no_checks,105-2-115_TwoPoints
"2,70","21,81",seq1_no_checks,105-2-115_TwoPoints
"2,70","22,78",seq1_no_checks,105-2-115_TwoPoints
"4,17","33,30",seq1_no_checks,105-2-115_TwoPoints
"4,17","34,90",seq1_no_checks,105-2-115_TwoPoints
"3,34","12,35",seq1_no_checks,105-2-115_TwoPoints
"3,34","13,45",seq1_no_checks,105-2-115_TwoPoints
"3,64","11,21",seq1_no_checks,105-2-115_TwoPoints
"3,64","10,39",seq1_no_checks,105-2-115_TwoPoints
"3,66","15,77",seq1_no_checks,105-2-115_TwoPoints
"3,66","15,96",seq1_no_checks,105-2-115_TwoPoints
"3,30","21,41",seq1_no_checks,105-2-115_TwoPoints
"3,30","20,48",seq1_no_checks,105-2-115_TwoPoints
"5,24","29,03",seq1_no_checks,105-2-115_TwoPoints
"5,24","30,82",seq1_no_checks,105-2-115_TwoPoints
"3,69","49,19",seq1_no_checks,105-2-115_TwoPoints
"3,69","53,39",seq1_no_checks,105-2-115_TwoPoints
"3,40","13,42",seq1_no_checks,105-2-115_TwoPoints
"3,40","14,61",seq1_no_checks,105-2-115_TwoPoints
"3,30","36,32",seq1_no_checks,105-2-115_TwoPoints
"3,30","40,13",seq1_no_checks,105-2-115_TwoPoints
"2,16","11,25",seq1_no_checks,105-2-115_TwoPoints
"2,16","10,57",seq1_no_checks,105-2-115_TwoPoints
"3,30","16,08",seq1_no_checks,105-2-115_TwoPoints
"3,30","14,27",seq1_no_checks,105-2-115_TwoPoints
"3,61","14,14",seq1_no_checks,105-2-115_TwoPoints
"3,61","15,32",seq1_no_checks,105-2-115_TwoPoints
"2,77","32,71",seq1_no_checks,105-2-115_TwoPoints
"2,77","31,98",seq1_no_checks,105-2-115_TwoPoints
"2,89","16,81",seq1_no_checks,105-2-115_TwoPoints
"2,89","16,92",seq1_no_checks,105-2-115_TwoPoints
"2,90","16,81",seq1_no_checks,105-2-115_TwoPoints
"2,90","16,94",seq1_no_checks,105-2-115_TwoPoints
"3,88","11,61",seq1_no_checks,105-2-115_TwoPoints
"3,88","11,94",seq1_no_checks,105-2-115_TwoPoints
"3,36","10,08",seq1_no_checks,105-2-115_TwoPoints
"3,36","11,02",seq1_no_checks,105-2-115_TwoPoints
"3,29","15,36",seq1_no_checks,105-2-115_TwoPoints
"3,29","15,82",seq1_no_checks,105-2-115_TwoPoints
"2,23","5,17",seq1_no_checks,105-2-115_TwoPoints
"2,23","5,78",seq1_no_checks,105-2-115_TwoPoints
"3,59","1,18",seq1_no_checks,105-2-115_TwoPoints
"3,59","1,56",seq1_no_checks,105-2-115_TwoPoints
"2,96","9,62",seq1_no_checks,105-2-115_TwoPoints
"2,96","7,79",seq1_no_checks,105-2-115_TwoPoints
"4,79","31,10",seq1_no_checks,105-2-115_TwoPoints
"4,79","34,18",seq1_no_checks,105-2-115_TwoPoints
"4,96","29,59",seq1_no_checks,105-2-115_TwoPoints
"4,96","31,17",seq1_no_checks,105-2-115_TwoPoints
"4,96","27,79",seq1_no_checks,105-2-115_TwoPoints
"4,96","29,38",seq1_no_checks,105-2-115_TwoPoints
"3,26","35,61",seq1_no_checks,105-2-115_TwoPoints
"3,26","37,29",seq1_no_checks,105-2-115_TwoPoints
"3,33","33,97",seq1_no_checks,105-2-115_TwoPoints
"3,33","35,86",seq1_no_checks,105-2-115_TwoPoints
"2,35","40,30",seq1_no_checks,105-2-115_TwoPoints
"2,35","40,19",seq1_no_checks,105-2-115_TwoPoints
"2,33","15,17",seq1_no_checks,105-2-115_TwoPoints
"2,33","14,62",seq1_no_checks,105-2-115_TwoPoints
"3,16","22,99",seq1_no_checks,105-2-115_TwoPoints
"3,16","23,35",seq1_no_checks,105-2-115_TwoPoints
"3,11","23,92",seq1_no_checks,105-2-115_TwoPoints
"3,11","24,32",seq1_no_checks,105-2-115_TwoPoints
"4,68","13,24",seq1_no_checks,105-2-115_TwoPoints
"4,68","14,53",seq1_no_checks,105-2-115_TwoPoints
"2,96","11,73",seq1_no_checks,105-2-115_TwoPoints
"2,96","12,60",seq1_no_checks,105-2-115_TwoPoints
"3,05","24,74",seq1_no_checks,105-2-115_TwoPoints
"3,05","25,13",seq1_no_checks,105-2-115_TwoPoints
"3,93","33,76",seq1_no_checks,105-2-115_TwoPoints
"3,93","36,13",seq1_no_checks,105-2-115_TwoPoints
"3,21","21,98",seq1_no_checks,105-2-115_TwoPoints
"3,21","22,33",seq1_no_checks,105-2-115_TwoPoints
"3,30","20,83",seq1_no_checks,105-2-115_TwoPoints
"3,30","21,20",seq1_no_checks,105-2-115_TwoPoints
"2,00","53,94",seq1_no_checks,105-2-115_TwoPoints
"2,00","53,84",seq1_no_checks,105-2-115_TwoPoints
"1,88","58,65",seq1_no_checks,105-2-115_TwoPoints
"1,88","58,28",seq1_no_checks,105-2-115_TwoPoints
"2,18","23,41",seq1_no_checks,105-2-115_TwoPoints
"2,18","22,57",seq1_no_checks,105-2-115_TwoPoints
"3,37","28,75",seq1_no_checks,105-2-115_TwoPoints
"3,37","30,71",seq1_no_checks,105-2-115_TwoPoints
"3,37","34,36",seq1_no_checks,105-2-115_TwoPoints
"3,37","36,31",seq1_no_checks,105-2-115_TwoPoints
"3,36","34,38",seq1_no_checks,105-2-115_TwoPoints
"3,36","36,34",seq1_no_checks,105-2-115_TwoPoints
"3,22","35,32",seq1_no_checks,105-2-115_TwoPoints
"3,22","36,96",seq1_no_checks,105-2-115_TwoPoints
"3,28","36,33",seq1_no_checks,105-2-115_TwoPoints
"3,28","38,04",seq1_no_checks,105-2-115_TwoPoints
"3,43","37,34",seq1_no_checks,105-2-115_TwoPoints
"3,43","39,10",seq1_no_checks,105-2-115_TwoPoints
"3,37","71,58",seq1_no_checks,105-2-115_TwoPoints
"3,37","75,11",seq1_no_checks,105-2-115_TwoPoints
"3,05","7,83",seq1_no_checks,105-2-115_TwoPoints
"3,05","5,93",seq1_no_checks,105-2-115_TwoPoints
"2,75","12,02",seq1_no_checks,105-2-115_TwoPoints
"2,75","10,54",seq1_no_checks,105-2-115_TwoPoints
"1,99","16,15",seq1_no_checks,105-2-115_TwoPoints
"1,99","15,08",seq1_no_checks,105-2-115_TwoPoints
"2,12","11,99",seq1_no_checks,105-2-115_TwoPoints
"2,12","10,95",seq1_no_checks,105-2-115_TwoPoints
"2,74","25,25",seq1_no_checks,105-2-115_TwoPoints
"2,74","26,33",seq1_no_checks,105-2-115_TwoPoints
"4,57","12,90",seq1_no_checks,105-2-115_TwoPoints
"4,57","15,42",seq1_no_checks,105-2-115_TwoPoints
"3,55","19,55",seq1_no_checks,105-2-115_TwoPoints
"3,55","20,24",seq1_no_checks,105-2-115_TwoPoints
"3,57","22,89",seq1_no_checks,105-2-115_TwoPoints
"3,57","23,79",seq1_no_checks,105-2-115_TwoPoints
"3,72","29,14",seq1_no_checks,105-2-115_TwoPoints
"3,72","30,27",seq1_no_checks,105-2-115_TwoPoints
"5,15","27,70",seq1_no_checks,105-2-115_TwoPoints
"5,15","29,42",seq1_no_checks,105-2-115_TwoPoints
"3,17","31,66",seq1_no_checks,105-2-115_TwoPoints
"3,17","33,47",seq1_no_checks,105-2-115_TwoPoints
"3,02","27,57",seq1_no_checks,105-2-115_TwoPoints
"3,02","28,38",seq1_no_checks,105-2-115_TwoPoints
"4,38","45,35",seq1_no_checks,105-2-115_TwoPoints
"4,38","47,12",seq1_no_checks,105-2-115_TwoPoints
"2,15","47,06",seq1_no_checks,105-2-115_TwoPoints
"2,15","46,55",seq1_no_checks,105-2-115_TwoPoints
"3,39","60,79",seq1_no_checks,105-2-115_TwoPoints
"3,39","61,77",seq1_no_checks,105-2-115_TwoPoints
"3,38","34,45",seq1_no_checks,105-2-115_TwoPoints
"3,38","35,77",seq1_no_checks,105-2-115_TwoPoints
"2,99","32,19",seq1_no_checks,105-2-115_TwoPoints
"2,99","33,54",seq1_no_checks,105-2-115_TwoPoints
"2,11","49,85",seq1_no_checks,105-2-115_TwoPoints
"2,11","49,53",seq1_no_checks,105-2-115_TwoPoints
"2,02","53,20",seq1_no_checks,105-2-115_TwoPoints
"2,02","52,85",seq1_no_checks,105-2-115_TwoPoints
"5,11","27,15",seq1_no_checks,105-2-115_TwoPoints
"5,11","28,82",seq1_no_checks,105-2-115_TwoPoints
"4,18","37,33",seq1_no_checks,105-2-115_TwoPoints
"4,18","39,68",seq1_no_checks,105-2-115_TwoPoints
"4,12","37,12",seq1_no_checks,105-2-115_TwoPoints
"4,12","39,43",seq1_no_checks,105-2-115_TwoPoints
"3,39","18,30",seq1_no_checks,105-2-115_TwoPoints
"3,39","18,77",seq1_no_checks,105-2-115_TwoPoints
"2,43","10,48",seq1_no_checks,105-2-115_TwoPoints
"2,43","11,58",seq1_no_checks,105-2-115_TwoPoints
"2,59","15,14",seq1_no_checks,105-2-115_TwoPoints
"2,59","14,79",seq1_no_checks,105-2-115_TwoPoints
"2,51","30,10",seq1_no_checks,105-2-115_TwoPoints
"2,51","29,70",seq1_no_checks,105-2-115_TwoPoints
"3,70","15,13",seq1_no_checks,105-2-115_TwoPoints
"3,70","15,32",seq1_no_checks,105-2-115_TwoPoints
"4,71","13,52",seq1_no_checks,105-2-115_TwoPoints
"4,71","14,89",seq1_no_checks,105-2-115_TwoPoints
"2,12","46,22",seq1_no_checks,105-2-115_TwoPoints
"2,12","45,84",seq1_no_checks,105-2-115_TwoPoints
"2,30","39,44",seq1_no_checks,105-2-115_TwoPoints
"2,30","39,04",seq1_no_checks,105-2-115_TwoPoints
"3,17","36,68",seq1_no_checks,105-2-115_TwoPoints
"3,17","38,15",seq1_no_checks,105-2-115_TwoPoints
"2,73","31,85",seq1_no_checks,105-2-115_TwoPoints
"2,73","31,31",seq1_no_checks,105-2-115_TwoPoints
"3,14","23,52",seq1_no_checks,105-2-115_TwoPoints
"3,14","23,96",seq1_no_checks,105-2-115_TwoPoints
"3,66","37,46",seq1_no_checks,105-2-115_TwoPoints
"3,66","39,60",seq1_no_checks,105-2-115_TwoPoints
"2,07","40,85",seq1_no_checks,105-2-115_TwoPoints
"2,07","40,59",seq1_no_checks,105-2-115_TwoPoints
"2,33","32,14",seq1_no_checks,105-2-115_TwoPoints
"2,33","31,95",seq1_no_checks,105-2-115_TwoPoints
"2,17","46,90",seq1_no_checks,105-2-115_TwoPoints
"2,17","46,76",seq1_no_checks,105-2-115_TwoPoints
"1,92","58,01",seq1_no_checks,105-2-115_TwoPoints
"1,92","57,72",seq1_no_checks,105-2-115_TwoPoints
"2,14","49,58",seq1_no_checks,105-2-115_TwoPoints
"2,14","49,11",seq1_no_checks,105-2-115_TwoPoints
"4,61","11,37",seq1_no_checks,105-2-115_TwoPoints
"4,61","12,81",seq1_no_checks,105-2-115_TwoPoints
"4,67","11,83",seq1_no_checks,105-2-115_TwoPoints
"4,67","13,31",seq1_no_checks,105-2-115_TwoPoints
"3,43","41,55",seq1_no_checks,105-2-115_TwoPoints
"3,43","43,45",seq1_no_checks,105-2-115_TwoPoints
"2,47","13,52",seq1_no_checks,105-2-115_TwoPoints
"2,47","14,49",seq1_no_checks,105-2-115_TwoPoints
"2,47","14,54",seq1_no_checks,105-2-115_TwoPoints
"2,47","15,55",seq1_no_checks,105-2-115_TwoPoints
"4,07","38,77",seq1_no_checks,105-2-115_TwoPoints
"4,07","40,27",seq1_no_checks,105-2-115_TwoPoints
"3,98","4,02",seq1_no_checks,105-2-115_TwoPoints
"3,98","4,73",seq1_no_checks,105-2-115_TwoPoints
"3,93","3,09",seq1_no_checks,105-2-115_TwoPoints
"3,93","2,59",seq1_no_checks,105-2-115_TwoPoints
"2,61","20,19",seq1_no_checks,105-2-115_TwoPoints
"2,61","23,66",seq1_no_checks,105-2-115_TwoPoints
"2,30","5,29",seq1_no_checks,105-2-115_TwoPoints
"2,30","6,03",seq1_no_checks,105-2-115_TwoPoints
"2,08","13,18",seq1_no_checks,105-2-115_TwoPoints
"2,08","12,13",seq1_no_checks,105-2-115_TwoPoints
"2,05","13,30",seq1_no_checks,105-2-115_TwoPoints
"2,05","12,25",seq1_no_checks,105-2-115_TwoPoints
