parallax,Av. error (mm),Info,Higher Info
"0,26","201,87",seq0_checks,105-2-115_TwoPoints
"0,20","201,60",seq0_checks,105-2-115_TwoPoints
"0,20","204,09",seq0_checks,105-2-115_TwoPoints
"0,22","202,20",seq0_checks,105-2-115_TwoPoints
"0,22","204,63",seq0_checks,105-2-115_TwoPoints
"0,17","200,35",seq0_checks,105-2-115_TwoPoints
"0,17","202,51",seq0_checks,105-2-115_TwoPoints
"0,33","205,91",seq0_checks,105-2-115_TwoPoints
"0,33","200,07",seq0_checks,105-2-115_TwoPoints
"0,50","187,22",seq0_checks,105-2-115_TwoPoints
"0,50","190,08",seq0_checks,105-2-115_TwoPoints
"0,12","195,55",seq0_checks,105-2-115_TwoPoints
"0,12","197,51",seq0_checks,105-2-115_TwoPoints
"0,22","201,13",seq0_checks,105-2-115_TwoPoints
"0,22","202,78",seq0_checks,105-2-115_TwoPoints
"0,55","196,38",seq0_checks,105-2-115_TwoPoints
"0,55","192,63",seq0_checks,105-2-115_TwoPoints
"0,55","196,54",seq0_checks,105-2-115_TwoPoints
"0,55","192,75",seq0_checks,105-2-115_TwoPoints
"0,56","181,19",seq0_checks,105-2-115_TwoPoints
"0,56","177,56",seq0_checks,105-2-115_TwoPoints
"0,53","190,40",seq0_checks,105-2-115_TwoPoints
"0,53","193,76",seq0_checks,105-2-115_TwoPoints
"0,52","197,15",seq0_checks,105-2-115_TwoPoints
"0,52","192,87",seq0_checks,105-2-115_TwoPoints
"0,03","196,19",seq0_checks,105-2-115_TwoPoints
"0,03","197,81",seq0_checks,105-2-115_TwoPoints
"0,13","202,24",seq0_checks,105-2-115_TwoPoints
"0,13","204,23",seq0_checks,105-2-115_TwoPoints
"0,15","195,92",seq0_checks,105-2-115_TwoPoints
"0,15","197,81",seq0_checks,105-2-115_TwoPoints
"0,56","178,23",seq0_checks,105-2-115_TwoPoints
"0,56","174,37",seq0_checks,105-2-115_TwoPoints
"0,15","201,95",seq0_checks,105-2-115_TwoPoints
"0,15","203,85",seq0_checks,105-2-115_TwoPoints
"0,23","194,47",seq0_checks,105-2-115_TwoPoints
"0,23","196,79",seq0_checks,105-2-115_TwoPoints
"0,24","194,49",seq0_checks,105-2-115_TwoPoints
"0,24","196,80",seq0_checks,105-2-115_TwoPoints
"0,13","206,12",seq0_checks,105-2-115_TwoPoints
"0,13","199,65",seq0_checks,105-2-115_TwoPoints
"0,40","203,01",seq0_checks,105-2-115_TwoPoints
"0,40","198,27",seq0_checks,105-2-115_TwoPoints
"0,56","186,14",seq0_checks,105-2-115_TwoPoints
"0,56","182,20",seq0_checks,105-2-115_TwoPoints
"0,56","181,47",seq0_checks,105-2-115_TwoPoints
"0,56","184,66",seq0_checks,105-2-115_TwoPoints
"0,56","182,51",seq0_checks,105-2-115_TwoPoints
"0,56","178,61",seq0_checks,105-2-115_TwoPoints
"0,20","201,41",seq0_checks,105-2-115_TwoPoints
"0,20","203,20",seq0_checks,105-2-115_TwoPoints
"0,28","202,17",seq0_checks,105-2-115_TwoPoints
"0,28","204,73",seq0_checks,105-2-115_TwoPoints
"0,26","201,76",seq0_checks,105-2-115_TwoPoints
"0,26","204,23",seq0_checks,105-2-115_TwoPoints
"0,52","182,55",seq0_checks,105-2-115_TwoPoints
"0,52","178,45",seq0_checks,105-2-115_TwoPoints
"0,47","182,46",seq0_checks,105-2-115_TwoPoints
"0,47","178,54",seq0_checks,105-2-115_TwoPoints
"0,12","200,67",seq0_checks,105-2-115_TwoPoints
"0,12","203,12",seq0_checks,105-2-115_TwoPoints
"0,12","208,46",seq0_checks,105-2-115_TwoPoints
"0,12","202,45",seq0_checks,105-2-115_TwoPoints
"0,10","201,01",seq0_checks,105-2-115_TwoPoints
"0,10","203,23",seq0_checks,105-2-115_TwoPoints
"0,12","196,12",seq0_checks,105-2-115_TwoPoints
"0,12","198,10",seq0_checks,105-2-115_TwoPoints
"0,42","185,74",seq0_checks,105-2-115_TwoPoints
"0,42","188,90",seq0_checks,105-2-115_TwoPoints
"0,42","192,67",seq0_checks,105-2-115_TwoPoints
"0,42","187,90",seq0_checks,105-2-115_TwoPoints
"0,19","202,55",seq0_checks,105-2-115_TwoPoints
"0,19","205,24",seq0_checks,105-2-115_TwoPoints
"0,21","202,02",seq0_checks,105-2-115_TwoPoints
"0,21","204,46",seq0_checks,105-2-115_TwoPoints
"0,14","199,81",seq0_checks,105-2-115_TwoPoints
"0,14","202,43",seq0_checks,105-2-115_TwoPoints
"0,21","197,08",seq0_checks,105-2-115_TwoPoints
"0,21","199,30",seq0_checks,105-2-115_TwoPoints
"0,20","206,50",seq0_checks,105-2-115_TwoPoints
"0,20","208,87",seq0_checks,105-2-115_TwoPoints
"0,63","211,51",seq0_checks,105-2-115_TwoPoints
"0,63","215,25",seq0_checks,105-2-115_TwoPoints
"0,61","265,64",seq0_checks,105-2-115_TwoPoints
"0,61","257,26",seq0_checks,105-2-115_TwoPoints
"0,48","172,83",seq0_checks,105-2-115_TwoPoints
"0,48","175,68",seq0_checks,105-2-115_TwoPoints
"0,48","178,34",seq0_checks,105-2-115_TwoPoints
"0,48","174,75",seq0_checks,105-2-115_TwoPoints
"0,47","202,84",seq0_checks,105-2-115_TwoPoints
"0,47","205,92",seq0_checks,105-2-115_TwoPoints
"0,37","201,75",seq0_checks,105-2-115_TwoPoints
"0,37","204,93",seq0_checks,105-2-115_TwoPoints
"0,08","198,50",seq0_checks,105-2-115_TwoPoints
"0,08","192,83",seq0_checks,105-2-115_TwoPoints
"0,12","199,81",seq0_checks,105-2-115_TwoPoints
"0,12","201,76",seq0_checks,105-2-115_TwoPoints
"0,25","194,56",seq0_checks,105-2-115_TwoPoints
"0,25","196,84",seq0_checks,105-2-115_TwoPoints
"0,42","321,73",seq0_checks,105-2-115_TwoPoints
"0,42","311,86",seq0_checks,105-2-115_TwoPoints
"0,23","195,44",seq0_checks,105-2-115_TwoPoints
"0,23","197,11",seq0_checks,105-2-115_TwoPoints
"0,14","202,07",seq0_checks,105-2-115_TwoPoints
"0,14","204,02",seq0_checks,105-2-115_TwoPoints
"0,16","197,84",seq0_checks,105-2-115_TwoPoints
"0,16","199,58",seq0_checks,105-2-115_TwoPoints
"0,56","185,46",seq0_checks,105-2-115_TwoPoints
"0,56","189,05",seq0_checks,105-2-115_TwoPoints
"0,28","204,83",seq0_checks,105-2-115_TwoPoints
"0,28","198,86",seq0_checks,105-2-115_TwoPoints
"0,68","94,90",seq0_no_checks,105-2-115_TwoPoints
"0,68","89,35",seq0_no_checks,105-2-115_TwoPoints
"0,46","46,46",seq0_no_checks,105-2-115_TwoPoints
"0,46","43,73",seq0_no_checks,105-2-115_TwoPoints
"1,28","32,29",seq0_no_checks,105-2-115_TwoPoints
"1,28","31,77",seq0_no_checks,105-2-115_TwoPoints
"1,43","32,22",seq0_no_checks,105-2-115_TwoPoints
"1,43","31,66",seq0_no_checks,105-2-115_TwoPoints
"1,75","32,93",seq0_no_checks,105-2-115_TwoPoints
"1,75","32,64",seq0_no_checks,105-2-115_TwoPoints
"1,50","39,88",seq0_no_checks,105-2-115_TwoPoints
"1,50","40,06",seq0_no_checks,105-2-115_TwoPoints
"1,50","37,92",seq0_no_checks,105-2-115_TwoPoints
"1,50","36,56",seq0_no_checks,105-2-115_TwoPoints
"1,53","38,13",seq0_no_checks,105-2-115_TwoPoints
"1,53","38,40",seq0_no_checks,105-2-115_TwoPoints
"0,39","47,09",seq0_no_checks,105-2-115_TwoPoints
"0,39","46,51",seq0_no_checks,105-2-115_TwoPoints
"0,38","47,31",seq0_no_checks,105-2-115_TwoPoints
"0,38","46,75",seq0_no_checks,105-2-115_TwoPoints
"1,35","34,11",seq0_no_checks,105-2-115_TwoPoints
"1,35","33,52",seq0_no_checks,105-2-115_TwoPoints
"0,79","31,85",seq0_no_checks,105-2-115_TwoPoints
"0,79","30,81",seq0_no_checks,105-2-115_TwoPoints
"1,38","29,50",seq0_no_checks,105-2-115_TwoPoints
"1,38","29,57",seq0_no_checks,105-2-115_TwoPoints
"1,27","30,61",seq0_no_checks,105-2-115_TwoPoints
"1,27","29,46",seq0_no_checks,105-2-115_TwoPoints
"0,34","50,91",seq0_no_checks,105-2-115_TwoPoints
"0,34","50,41",seq0_no_checks,105-2-115_TwoPoints
"0,36","49,53",seq0_no_checks,105-2-115_TwoPoints
"0,36","48,99",seq0_no_checks,105-2-115_TwoPoints
"1,09","33,32",seq0_no_checks,105-2-115_TwoPoints
"1,09","32,37",seq0_no_checks,105-2-115_TwoPoints
"0,47","45,49",seq0_no_checks,105-2-115_TwoPoints
"0,47","44,84",seq0_no_checks,105-2-115_TwoPoints
"1,57","57,06",seq0_no_checks,105-2-115_TwoPoints
"1,57","55,19",seq0_no_checks,105-2-115_TwoPoints
"1,50","39,72",seq0_no_checks,105-2-115_TwoPoints
"1,50","38,22",seq0_no_checks,105-2-115_TwoPoints
"1,50","41,18",seq0_no_checks,105-2-115_TwoPoints
"1,50","39,64",seq0_no_checks,105-2-115_TwoPoints
"1,66","38,04",seq0_no_checks,105-2-115_TwoPoints
"1,66","36,76",seq0_no_checks,105-2-115_TwoPoints
"1,31","33,22",seq0_no_checks,105-2-115_TwoPoints
"1,31","31,38",seq0_no_checks,105-2-115_TwoPoints
"1,28","52,13",seq0_no_checks,105-2-115_TwoPoints
"1,28","50,12",seq0_no_checks,105-2-115_TwoPoints
"0,18","50,58",seq0_no_checks,105-2-115_TwoPoints
"0,18","49,99",seq0_no_checks,105-2-115_TwoPoints
"1,77","36,72",seq0_no_checks,105-2-115_TwoPoints
"1,77","35,69",seq0_no_checks,105-2-115_TwoPoints
"0,54","46,53",seq0_no_checks,105-2-115_TwoPoints
"0,54","43,95",seq0_no_checks,105-2-115_TwoPoints
"1,75","34,84",seq0_no_checks,105-2-115_TwoPoints
"1,75","35,16",seq0_no_checks,105-2-115_TwoPoints
"0,63","45,53",seq0_no_checks,105-2-115_TwoPoints
"0,63","45,14",seq0_no_checks,105-2-115_TwoPoints
"0,53","48,81",seq0_no_checks,105-2-115_TwoPoints
"0,53","48,63",seq0_no_checks,105-2-115_TwoPoints
"1,43","38,57",seq0_no_checks,105-2-115_TwoPoints
"1,43","38,65",seq0_no_checks,105-2-115_TwoPoints
"0,67","96,77",seq0_no_checks,105-2-115_TwoPoints
"0,67","91,20",seq0_no_checks,105-2-115_TwoPoints
"0,46","49,07",seq0_no_checks,105-2-115_TwoPoints
"0,46","48,49",seq0_no_checks,105-2-115_TwoPoints
"0,42","43,63",seq0_no_checks,105-2-115_TwoPoints
"0,42","43,41",seq0_no_checks,105-2-115_TwoPoints
"1,36","70,25",seq0_no_checks,105-2-115_TwoPoints
"1,36","67,11",seq0_no_checks,105-2-115_TwoPoints
"1,24","71,36",seq0_no_checks,105-2-115_TwoPoints
"1,24","68,25",seq0_no_checks,105-2-115_TwoPoints
"1,79","45,61",seq0_no_checks,105-2-115_TwoPoints
"1,79","44,62",seq0_no_checks,105-2-115_TwoPoints
"0,76","46,51",seq0_no_checks,105-2-115_TwoPoints
"0,76","44,13",seq0_no_checks,105-2-115_TwoPoints
"0,78","44,68",seq0_no_checks,105-2-115_TwoPoints
"0,78","44,37",seq0_no_checks,105-2-115_TwoPoints
"0,18","45,55",seq0_no_checks,105-2-115_TwoPoints
"0,18","45,07",seq0_no_checks,105-2-115_TwoPoints
"0,18","46,76",seq0_no_checks,105-2-115_TwoPoints
"0,18","46,19",seq0_no_checks,105-2-115_TwoPoints
"0,47","53,94",seq0_no_checks,105-2-115_TwoPoints
"0,47","53,65",seq0_no_checks,105-2-115_TwoPoints
"0,57","51,97",seq0_no_checks,105-2-115_TwoPoints
"0,57","51,71",seq0_no_checks,105-2-115_TwoPoints
"0,64","52,67",seq0_no_checks,105-2-115_TwoPoints
"0,64","52,55",seq0_no_checks,105-2-115_TwoPoints
"0,53","46,03",seq0_no_checks,105-2-115_TwoPoints
"0,53","43,59",seq0_no_checks,105-2-115_TwoPoints
"1,99","37,21",seq0_no_checks,105-2-115_TwoPoints
"1,99","37,07",seq0_no_checks,105-2-115_TwoPoints
"1,59","36,35",seq0_no_checks,105-2-115_TwoPoints
"1,59","34,98",seq0_no_checks,105-2-115_TwoPoints
"1,53","55,24",seq0_no_checks,105-2-115_TwoPoints
"1,53","53,30",seq0_no_checks,105-2-115_TwoPoints
"1,50","58,94",seq0_no_checks,105-2-115_TwoPoints
"1,50","56,95",seq0_no_checks,105-2-115_TwoPoints
"1,67","63,03",seq0_no_checks,105-2-115_TwoPoints
"1,67","61,22",seq0_no_checks,105-2-115_TwoPoints
"1,46","59,67",seq0_no_checks,105-2-115_TwoPoints
"1,46","57,98",seq0_no_checks,105-2-115_TwoPoints
"1,34","31,53",seq0_no_checks,105-2-115_TwoPoints
"1,34","29,67",seq0_no_checks,105-2-115_TwoPoints
"0,52","74,00",seq0_no_checks,105-2-115_TwoPoints
"0,52","73,52",seq0_no_checks,105-2-115_TwoPoints
"1,19","58,83",seq0_no_checks,105-2-115_TwoPoints
"1,19","56,52",seq0_no_checks,105-2-115_TwoPoints
"1,19","56,93",seq0_no_checks,105-2-115_TwoPoints
"1,19","54,70",seq0_no_checks,105-2-115_TwoPoints
"1,23","53,40",seq0_no_checks,105-2-115_TwoPoints
"1,23","50,95",seq0_no_checks,105-2-115_TwoPoints
"1,32","32,15",seq0_no_checks,105-2-115_TwoPoints
"1,32","30,26",seq0_no_checks,105-2-115_TwoPoints
"0,48","47,82",seq0_no_checks,105-2-115_TwoPoints
"0,48","47,44",seq0_no_checks,105-2-115_TwoPoints
"1,93","44,35",seq0_no_checks,105-2-115_TwoPoints
"1,93","43,66",seq0_no_checks,105-2-115_TwoPoints
"1,93","50,48",seq0_no_checks,105-2-115_TwoPoints
"1,93","49,82",seq0_no_checks,105-2-115_TwoPoints
"1,81","52,50",seq0_no_checks,105-2-115_TwoPoints
"1,81","51,82",seq0_no_checks,105-2-115_TwoPoints
"1,83","45,62",seq0_no_checks,105-2-115_TwoPoints
"1,83","44,82",seq0_no_checks,105-2-115_TwoPoints
"1,85","30,47",seq0_no_checks,105-2-115_TwoPoints
"1,85","30,20",seq0_no_checks,105-2-115_TwoPoints
"1,91","32,92",seq0_no_checks,105-2-115_TwoPoints
"1,91","31,50",seq0_no_checks,105-2-115_TwoPoints
"1,45","46,76",seq0_no_checks,105-2-115_TwoPoints
"1,45","46,95",seq0_no_checks,105-2-115_TwoPoints
"1,41","36,37",seq0_no_checks,105-2-115_TwoPoints
"1,41","34,42",seq0_no_checks,105-2-115_TwoPoints
"1,49","36,36",seq0_no_checks,105-2-115_TwoPoints
"1,49","34,98",seq0_no_checks,105-2-115_TwoPoints
"1,56","35,53",seq0_no_checks,105-2-115_TwoPoints
"1,56","33,53",seq0_no_checks,105-2-115_TwoPoints
"1,38","35,47",seq0_no_checks,105-2-115_TwoPoints
"1,38","33,59",seq0_no_checks,105-2-115_TwoPoints
"1,70","30,99",seq0_no_checks,105-2-115_TwoPoints
"1,70","30,05",seq0_no_checks,105-2-115_TwoPoints
"1,55","30,89",seq0_no_checks,105-2-115_TwoPoints
"1,55","29,37",seq0_no_checks,105-2-115_TwoPoints
"0,52","45,01",seq0_no_checks,105-2-115_TwoPoints
"0,52","44,44",seq0_no_checks,105-2-115_TwoPoints
"0,61","45,62",seq0_no_checks,105-2-115_TwoPoints
"0,61","45,09",seq0_no_checks,105-2-115_TwoPoints
"0,61","45,23",seq0_no_checks,105-2-115_TwoPoints
"0,61","44,71",seq0_no_checks,105-2-115_TwoPoints
"1,26","36,68",seq0_no_checks,105-2-115_TwoPoints
"1,26","34,80",seq0_no_checks,105-2-115_TwoPoints
"1,25","32,86",seq0_no_checks,105-2-115_TwoPoints
"1,25","30,99",seq0_no_checks,105-2-115_TwoPoints
"0,28","46,70",seq0_no_checks,105-2-115_TwoPoints
"0,28","46,13",seq0_no_checks,105-2-115_TwoPoints
"0,30","47,26",seq0_no_checks,105-2-115_TwoPoints
"0,30","45,82",seq0_no_checks,105-2-115_TwoPoints
"0,93","29,38",seq0_no_checks,105-2-115_TwoPoints
"0,93","28,40",seq0_no_checks,105-2-115_TwoPoints
"0,87","32,33",seq0_no_checks,105-2-115_TwoPoints
"0,87","32,28",seq0_no_checks,105-2-115_TwoPoints
"1,35","35,96",seq0_no_checks,105-2-115_TwoPoints
"1,35","35,24",seq0_no_checks,105-2-115_TwoPoints
"1,29","31,18",seq0_no_checks,105-2-115_TwoPoints
"1,29","29,16",seq0_no_checks,105-2-115_TwoPoints
"1,24","31,33",seq0_no_checks,105-2-115_TwoPoints
"1,24","30,75",seq0_no_checks,105-2-115_TwoPoints
"1,52","40,05",seq0_no_checks,105-2-115_TwoPoints
"1,52","38,41",seq0_no_checks,105-2-115_TwoPoints
"1,44","57,21",seq0_no_checks,105-2-115_TwoPoints
"1,44","55,19",seq0_no_checks,105-2-115_TwoPoints
"0,45","46,10",seq0_no_checks,105-2-115_TwoPoints
"0,45","44,67",seq0_no_checks,105-2-115_TwoPoints
"1,68","33,03",seq0_no_checks,105-2-115_TwoPoints
"1,68","32,52",seq0_no_checks,105-2-115_TwoPoints
"0,34","54,02",seq0_no_checks,105-2-115_TwoPoints
"0,34","53,72",seq0_no_checks,105-2-115_TwoPoints
"1,00","31,90",seq0_no_checks,105-2-115_TwoPoints
"1,00","30,68",seq0_no_checks,105-2-115_TwoPoints
"0,90","27,86",seq0_no_checks,105-2-115_TwoPoints
"0,90","25,81",seq0_no_checks,105-2-115_TwoPoints
"0,46","47,70",seq0_no_checks,105-2-115_TwoPoints
"0,46","47,44",seq0_no_checks,105-2-115_TwoPoints
"0,17","46,03",seq0_no_checks,105-2-115_TwoPoints
"0,17","45,61",seq0_no_checks,105-2-115_TwoPoints
"0,20","47,72",seq0_no_checks,105-2-115_TwoPoints
"0,20","47,42",seq0_no_checks,105-2-115_TwoPoints
"1,70","37,90",seq0_no_checks,105-2-115_TwoPoints
"1,70","38,31",seq0_no_checks,105-2-115_TwoPoints
"1,45","43,57",seq0_no_checks,105-2-115_TwoPoints
"1,45","41,83",seq0_no_checks,105-2-115_TwoPoints
"1,52","40,53",seq0_no_checks,105-2-115_TwoPoints
"1,52","38,95",seq0_no_checks,105-2-115_TwoPoints
"2,10","45,25",seq0_no_checks,105-2-115_TwoPoints
"2,10","43,67",seq0_no_checks,105-2-115_TwoPoints
"2,06","39,74",seq0_no_checks,105-2-115_TwoPoints
"2,06","39,81",seq0_no_checks,105-2-115_TwoPoints
"2,04","40,25",seq0_no_checks,105-2-115_TwoPoints
"2,04","40,43",seq0_no_checks,105-2-115_TwoPoints
"1,45","46,02",seq0_no_checks,105-2-115_TwoPoints
"1,45","44,51",seq0_no_checks,105-2-115_TwoPoints
"0,58","87,44",seq0_no_checks,105-2-115_TwoPoints
"0,58","86,39",seq0_no_checks,105-2-115_TwoPoints
"1,63","36,50",seq0_no_checks,105-2-115_TwoPoints
"1,63","35,85",seq0_no_checks,105-2-115_TwoPoints
"0,33","48,42",seq0_no_checks,105-2-115_TwoPoints
"0,33","45,78",seq0_no_checks,105-2-115_TwoPoints
"1,52","43,78",seq0_no_checks,105-2-115_TwoPoints
"1,52","42,19",seq0_no_checks,105-2-115_TwoPoints
"1,30","31,48",seq0_no_checks,105-2-115_TwoPoints
"1,30","30,87",seq0_no_checks,105-2-115_TwoPoints
"1,30","30,23",seq0_no_checks,105-2-115_TwoPoints
"1,30","29,57",seq0_no_checks,105-2-115_TwoPoints
"0,08","45,87",seq0_no_checks,105-2-115_TwoPoints
"0,08","45,56",seq0_no_checks,105-2-115_TwoPoints
"0,47","43,29",seq0_no_checks,105-2-115_TwoPoints
"0,47","43,08",seq0_no_checks,105-2-115_TwoPoints
"1,55","59,57",seq0_no_checks,105-2-115_TwoPoints
"1,55","57,59",seq0_no_checks,105-2-115_TwoPoints
"0,77","44,42",seq0_no_checks,105-2-115_TwoPoints
"0,77","44,49",seq0_no_checks,105-2-115_TwoPoints
"0,40","47,59",seq0_no_checks,105-2-115_TwoPoints
"0,40","47,22",seq0_no_checks,105-2-115_TwoPoints
"1,42","46,17",seq0_no_checks,105-2-115_TwoPoints
"1,42","46,40",seq0_no_checks,105-2-115_TwoPoints
"1,44","48,40",seq0_no_checks,105-2-115_TwoPoints
"1,44","48,66",seq0_no_checks,105-2-115_TwoPoints
"2,25","42,11",seq0_no_checks,105-2-115_TwoPoints
"2,25","42,11",seq0_no_checks,105-2-115_TwoPoints
"1,86","31,23",seq0_no_checks,105-2-115_TwoPoints
"1,86","31,18",seq0_no_checks,105-2-115_TwoPoints
"1,85","34,55",seq0_no_checks,105-2-115_TwoPoints
"1,85","32,79",seq0_no_checks,105-2-115_TwoPoints
"0,64","59,11",seq0_no_checks,105-2-115_TwoPoints
"0,64","58,68",seq0_no_checks,105-2-115_TwoPoints
"0,39","61,72",seq0_no_checks,105-2-115_TwoPoints
"0,39","58,26",seq0_no_checks,105-2-115_TwoPoints
"0,07","49,15",seq0_no_checks,105-2-115_TwoPoints
"0,07","46,25",seq0_no_checks,105-2-115_TwoPoints
"1,75","44,74",seq0_no_checks,105-2-115_TwoPoints
"1,75","43,47",seq0_no_checks,105-2-115_TwoPoints
"0,81","87,22",seq0_no_checks,105-2-115_TwoPoints
"0,81","86,92",seq0_no_checks,105-2-115_TwoPoints
"0,81","87,24",seq0_no_checks,105-2-115_TwoPoints
"0,81","86,94",seq0_no_checks,105-2-115_TwoPoints
"1,27","49,81",seq0_no_checks,105-2-115_TwoPoints
"1,27","49,82",seq0_no_checks,105-2-115_TwoPoints
"0,82","95,79",seq0_no_checks,105-2-115_TwoPoints
"0,82","95,54",seq0_no_checks,105-2-115_TwoPoints
"1,01","29,11",seq0_no_checks,105-2-115_TwoPoints
"1,01","29,01",seq0_no_checks,105-2-115_TwoPoints
"0,97","28,26",seq0_no_checks,105-2-115_TwoPoints
"0,97","26,98",seq0_no_checks,105-2-115_TwoPoints
"0,38","46,79",seq0_no_checks,105-2-115_TwoPoints
"0,38","44,17",seq0_no_checks,105-2-115_TwoPoints
"1,31","34,36",seq0_no_checks,105-2-115_TwoPoints
"1,31","32,25",seq0_no_checks,105-2-115_TwoPoints
"1,76","31,55",seq0_no_checks,105-2-115_TwoPoints
"1,76","31,30",seq0_no_checks,105-2-115_TwoPoints
"1,87","34,59",seq0_no_checks,105-2-115_TwoPoints
"1,87","34,32",seq0_no_checks,105-2-115_TwoPoints
"1,31","27,94",seq0_no_checks,105-2-115_TwoPoints
"1,31","26,98",seq0_no_checks,105-2-115_TwoPoints
"1,11","28,17",seq0_no_checks,105-2-115_TwoPoints
"1,11","27,23",seq0_no_checks,105-2-115_TwoPoints
"1,13","27,58",seq0_no_checks,105-2-115_TwoPoints
"1,13","26,47",seq0_no_checks,105-2-115_TwoPoints
"1,80","45,85",seq0_no_checks,105-2-115_TwoPoints
"1,80","45,26",seq0_no_checks,105-2-115_TwoPoints
"0,92","31,06",seq0_no_checks,105-2-115_TwoPoints
"0,92","30,09",seq0_no_checks,105-2-115_TwoPoints
"0,83","52,19",seq0_no_checks,105-2-115_TwoPoints
"0,83","51,87",seq0_no_checks,105-2-115_TwoPoints
"0,93","46,53",seq0_no_checks,105-2-115_TwoPoints
"0,93","44,20",seq0_no_checks,105-2-115_TwoPoints
"1,09","43,92",seq0_no_checks,105-2-115_TwoPoints
"1,09","43,77",seq0_no_checks,105-2-115_TwoPoints
"1,42","30,90",seq0_no_checks,105-2-115_TwoPoints
"1,42","30,46",seq0_no_checks,105-2-115_TwoPoints
"1,47","29,47",seq0_no_checks,105-2-115_TwoPoints
"1,47","29,35",seq0_no_checks,105-2-115_TwoPoints
"0,80","45,39",seq0_no_checks,105-2-115_TwoPoints
"0,80","45,06",seq0_no_checks,105-2-115_TwoPoints
"1,55","48,33",seq0_no_checks,105-2-115_TwoPoints
"1,55","46,89",seq0_no_checks,105-2-115_TwoPoints
"1,21","64,19",seq0_no_checks,105-2-115_TwoPoints
"1,21","64,43",seq0_no_checks,105-2-115_TwoPoints
"1,16","68,11",seq0_no_checks,105-2-115_TwoPoints
"1,16","68,32",seq0_no_checks,105-2-115_TwoPoints
"1,21","60,08",seq0_no_checks,105-2-115_TwoPoints
"1,21","60,52",seq0_no_checks,105-2-115_TwoPoints
"1,89","37,67",seq0_no_checks,105-2-115_TwoPoints
"1,89","37,52",seq0_no_checks,105-2-115_TwoPoints
"1,37","77,11",seq0_no_checks,105-2-115_TwoPoints
"1,37","78,07",seq0_no_checks,105-2-115_TwoPoints
"1,38","63,28",seq0_no_checks,105-2-115_TwoPoints
"1,38","64,28",seq0_no_checks,105-2-115_TwoPoints
"1,65","34,68",seq0_no_checks,105-2-115_TwoPoints
"1,65","34,40",seq0_no_checks,105-2-115_TwoPoints
"1,39","65,51",seq0_no_checks,105-2-115_TwoPoints
"1,39","63,57",seq0_no_checks,105-2-115_TwoPoints
"1,19","123,44",seq0_no_checks,105-2-115_TwoPoints
"1,19","116,47",seq0_no_checks,105-2-115_TwoPoints
"1,81","48,20",seq0_no_checks,105-2-115_TwoPoints
"1,81","47,53",seq0_no_checks,105-2-115_TwoPoints
"0,23","51,36",seq0_no_checks,105-2-115_TwoPoints
"0,23","48,56",seq0_no_checks,105-2-115_TwoPoints
"0,26","50,38",seq0_no_checks,105-2-115_TwoPoints
"0,26","47,73",seq0_no_checks,105-2-115_TwoPoints
"0,20","47,54",seq0_no_checks,105-2-115_TwoPoints
"0,20","47,20",seq0_no_checks,105-2-115_TwoPoints
"0,22","48,97",seq0_no_checks,105-2-115_TwoPoints
