parallax,Av. error (mm),Info,Higher Info
"0,12","198,36",seq0_checks,105-2-115_FarPoints
"0,41","186,98",seq0_checks,105-2-115_FarPoints
"0,41","184,00",seq0_checks,105-2-115_FarPoints
"0,49","186,73",seq0_checks,105-2-115_FarPoints
"0,49","183,61",seq0_checks,105-2-115_FarPoints
"0,22","200,25",seq0_checks,105-2-115_FarPoints
"0,22","203,67",seq0_checks,105-2-115_FarPoints
"0,55","195,53",seq0_checks,105-2-115_FarPoints
"0,55","193,47",seq0_checks,105-2-115_FarPoints
"0,55","195,69",seq0_checks,105-2-115_FarPoints
"0,55","193,59",seq0_checks,105-2-115_FarPoints
"0,56","180,40",seq0_checks,105-2-115_FarPoints
"0,56","178,34",seq0_checks,105-2-115_FarPoints
"0,53","189,57",seq0_checks,105-2-115_FarPoints
"0,53","194,61",seq0_checks,105-2-115_FarPoints
"0,52","196,28",seq0_checks,105-2-115_FarPoints
"0,52","193,71",seq0_checks,105-2-115_FarPoints
"0,03","195,32",seq0_checks,105-2-115_FarPoints
"0,03","198,66",seq0_checks,105-2-115_FarPoints
"0,13","201,35",seq0_checks,105-2-115_FarPoints
"0,13","205,11",seq0_checks,105-2-115_FarPoints
"0,15","195,06",seq0_checks,105-2-115_FarPoints
"0,15","198,66",seq0_checks,105-2-115_FarPoints
"0,56","177,46",seq0_checks,105-2-115_FarPoints
"0,56","175,14",seq0_checks,105-2-115_FarPoints
"0,15","201,06",seq0_checks,105-2-115_FarPoints
"0,15","204,73",seq0_checks,105-2-115_FarPoints
"0,23","193,62",seq0_checks,105-2-115_FarPoints
"0,23","197,65",seq0_checks,105-2-115_FarPoints
"0,24","193,64",seq0_checks,105-2-115_FarPoints
"0,24","197,66",seq0_checks,105-2-115_FarPoints
"0,13","205,21",seq0_checks,105-2-115_FarPoints
"0,13","200,52",seq0_checks,105-2-115_FarPoints
"0,40","202,12",seq0_checks,105-2-115_FarPoints
"0,40","199,14",seq0_checks,105-2-115_FarPoints
"0,56","185,33",seq0_checks,105-2-115_FarPoints
"0,56","183,00",seq0_checks,105-2-115_FarPoints
"0,56","180,68",seq0_checks,105-2-115_FarPoints
"0,56","185,47",seq0_checks,105-2-115_FarPoints
"0,56","181,72",seq0_checks,105-2-115_FarPoints
"0,56","179,39",seq0_checks,105-2-115_FarPoints
"0,20","200,53",seq0_checks,105-2-115_FarPoints
"0,20","204,09",seq0_checks,105-2-115_FarPoints
"0,28","201,29",seq0_checks,105-2-115_FarPoints
"0,28","205,62",seq0_checks,105-2-115_FarPoints
"0,26","200,88",seq0_checks,105-2-115_FarPoints
"0,26","205,12",seq0_checks,105-2-115_FarPoints
"0,52","181,75",seq0_checks,105-2-115_FarPoints
"0,52","179,23",seq0_checks,105-2-115_FarPoints
"0,47","181,66",seq0_checks,105-2-115_FarPoints
"0,47","179,32",seq0_checks,105-2-115_FarPoints
"0,12","199,78",seq0_checks,105-2-115_FarPoints
"0,12","204,00",seq0_checks,105-2-115_FarPoints
"0,12","207,54",seq0_checks,105-2-115_FarPoints
"0,12","203,33",seq0_checks,105-2-115_FarPoints
"0,10","200,12",seq0_checks,105-2-115_FarPoints
"0,10","204,11",seq0_checks,105-2-115_FarPoints
"0,12","195,25",seq0_checks,105-2-115_FarPoints
"0,12","198,96",seq0_checks,105-2-115_FarPoints
"0,42","184,93",seq0_checks,105-2-115_FarPoints
"0,42","189,72",seq0_checks,105-2-115_FarPoints
"0,42","191,83",seq0_checks,105-2-115_FarPoints
"0,42","188,72",seq0_checks,105-2-115_FarPoints
"0,19","201,66",seq0_checks,105-2-115_FarPoints
"0,19","206,12",seq0_checks,105-2-115_FarPoints
"0,21","201,13",seq0_checks,105-2-115_FarPoints
"0,21","205,35",seq0_checks,105-2-115_FarPoints
"0,14","198,92",seq0_checks,105-2-115_FarPoints
"0,14","203,30",seq0_checks,105-2-115_FarPoints
"0,21","196,22",seq0_checks,105-2-115_FarPoints
"0,21","200,18",seq0_checks,105-2-115_FarPoints
"0,20","205,59",seq0_checks,105-2-115_FarPoints
"0,20","209,77",seq0_checks,105-2-115_FarPoints
"0,63","210,58",seq0_checks,105-2-115_FarPoints
"0,63","216,19",seq0_checks,105-2-115_FarPoints
"0,61","264,48",seq0_checks,105-2-115_FarPoints
"0,61","258,38",seq0_checks,105-2-115_FarPoints
"0,48","172,07",seq0_checks,105-2-115_FarPoints
"0,48","176,45",seq0_checks,105-2-115_FarPoints
"0,48","177,56",seq0_checks,105-2-115_FarPoints
"0,48","175,51",seq0_checks,105-2-115_FarPoints
"0,47","201,95",seq0_checks,105-2-115_FarPoints
"0,47","206,82",seq0_checks,105-2-115_FarPoints
"0,37","200,87",seq0_checks,105-2-115_FarPoints
"0,37","205,82",seq0_checks,105-2-115_FarPoints
"0,08","197,62",seq0_checks,105-2-115_FarPoints
"0,08","193,66",seq0_checks,105-2-115_FarPoints
"0,12","198,93",seq0_checks,105-2-115_FarPoints
"0,12","202,63",seq0_checks,105-2-115_FarPoints
"0,25","193,71",seq0_checks,105-2-115_FarPoints
"0,25","197,70",seq0_checks,105-2-115_FarPoints
"0,42","320,32",seq0_checks,105-2-115_FarPoints
"0,42","313,22",seq0_checks,105-2-115_FarPoints
"0,23","194,59",seq0_checks,105-2-115_FarPoints
"0,23","197,97",seq0_checks,105-2-115_FarPoints
"0,14","201,18",seq0_checks,105-2-115_FarPoints
"0,14","204,91",seq0_checks,105-2-115_FarPoints
"0,16","196,97",seq0_checks,105-2-115_FarPoints
"0,16","200,45",seq0_checks,105-2-115_FarPoints
"0,56","184,65",seq0_checks,105-2-115_FarPoints
"0,56","189,88",seq0_checks,105-2-115_FarPoints
"0,28","203,94",seq0_checks,105-2-115_FarPoints
"0,28","199,73",seq0_checks,105-2-115_FarPoints
"0,46","17,85",seq0_no_checks,105-2-115_FarPoints
"0,46","16,26",seq0_no_checks,105-2-115_FarPoints
"1,28","16,06",seq0_no_checks,105-2-115_FarPoints
"1,28","17,98",seq0_no_checks,105-2-115_FarPoints
"1,43","18,27",seq0_no_checks,105-2-115_FarPoints
"1,43","17,50",seq0_no_checks,105-2-115_FarPoints
"1,50","18,28",seq0_no_checks,105-2-115_FarPoints
"1,50","17,56",seq0_no_checks,105-2-115_FarPoints
"1,50","5,19",seq0_no_checks,105-2-115_FarPoints
"1,50","5,79",seq0_no_checks,105-2-115_FarPoints
"1,75","13,65",seq0_no_checks,105-2-115_FarPoints
"1,75","12,89",seq0_no_checks,105-2-115_FarPoints
"1,53","14,78",seq0_no_checks,105-2-115_FarPoints
"1,53","16,43",seq0_no_checks,105-2-115_FarPoints
"1,35","16,14",seq0_no_checks,105-2-115_FarPoints
"1,35","16,33",seq0_no_checks,105-2-115_FarPoints
"0,43","20,56",seq0_no_checks,105-2-115_FarPoints
"0,43","22,49",seq0_no_checks,105-2-115_FarPoints
"0,39","10,84",seq0_no_checks,105-2-115_FarPoints
"0,39","9,80",seq0_no_checks,105-2-115_FarPoints
"0,38","22,10",seq0_no_checks,105-2-115_FarPoints
"0,38","21,27",seq0_no_checks,105-2-115_FarPoints
"0,79","17,11",seq0_no_checks,105-2-115_FarPoints
"0,79","17,80",seq0_no_checks,105-2-115_FarPoints
"1,38","17,91",seq0_no_checks,105-2-115_FarPoints
"1,38","19,23",seq0_no_checks,105-2-115_FarPoints
"1,27","11,86",seq0_no_checks,105-2-115_FarPoints
"1,27","14,29",seq0_no_checks,105-2-115_FarPoints
"0,34","20,70",seq0_no_checks,105-2-115_FarPoints
"0,34","22,26",seq0_no_checks,105-2-115_FarPoints
"0,36","20,31",seq0_no_checks,105-2-115_FarPoints
"0,36","15,59",seq0_no_checks,105-2-115_FarPoints
"0,47","20,39",seq0_no_checks,105-2-115_FarPoints
"0,47","22,66",seq0_no_checks,105-2-115_FarPoints
"1,57","5,54",seq0_no_checks,105-2-115_FarPoints
"1,57","9,77",seq0_no_checks,105-2-115_FarPoints
"1,50","4,00",seq0_no_checks,105-2-115_FarPoints
"1,50","5,44",seq0_no_checks,105-2-115_FarPoints
"1,50","12,56",seq0_no_checks,105-2-115_FarPoints
"1,50","9,70",seq0_no_checks,105-2-115_FarPoints
"1,66","1,53",seq0_no_checks,105-2-115_FarPoints
"1,66","1,70",seq0_no_checks,105-2-115_FarPoints
"1,09","1,78",seq0_no_checks,105-2-115_FarPoints
"1,09","3,20",seq0_no_checks,105-2-115_FarPoints
"1,31","44,29",seq0_no_checks,105-2-115_FarPoints
"1,31","43,53",seq0_no_checks,105-2-115_FarPoints
"0,18","29,02",seq0_no_checks,105-2-115_FarPoints
"0,18","24,51",seq0_no_checks,105-2-115_FarPoints
"1,28","14,84",seq0_no_checks,105-2-115_FarPoints
"1,28","18,26",seq0_no_checks,105-2-115_FarPoints
"1,77","4,04",seq0_no_checks,105-2-115_FarPoints
"1,77","4,33",seq0_no_checks,105-2-115_FarPoints
"0,54","9,58",seq0_no_checks,105-2-115_FarPoints
"0,54","10,19",seq0_no_checks,105-2-115_FarPoints
"1,75","36,27",seq0_no_checks,105-2-115_FarPoints
"1,75","29,02",seq0_no_checks,105-2-115_FarPoints
"0,63","10,49",seq0_no_checks,105-2-115_FarPoints
"0,63","8,48",seq0_no_checks,105-2-115_FarPoints
"0,53","20,89",seq0_no_checks,105-2-115_FarPoints
"0,53","21,29",seq0_no_checks,105-2-115_FarPoints
"0,47","12,42",seq0_no_checks,105-2-115_FarPoints
"0,47","13,34",seq0_no_checks,105-2-115_FarPoints
"0,57","15,04",seq0_no_checks,105-2-115_FarPoints
"0,57","17,08",seq0_no_checks,105-2-115_FarPoints
"0,64","14,60",seq0_no_checks,105-2-115_FarPoints
"0,64","15,22",seq0_no_checks,105-2-115_FarPoints
"1,36","26,75",seq0_no_checks,105-2-115_FarPoints
"1,36","26,63",seq0_no_checks,105-2-115_FarPoints
"1,24","17,41",seq0_no_checks,105-2-115_FarPoints
"1,24","20,49",seq0_no_checks,105-2-115_FarPoints
"0,52","23,68",seq0_no_checks,105-2-115_FarPoints
"0,52","21,79",seq0_no_checks,105-2-115_FarPoints
"0,42","20,99",seq0_no_checks,105-2-115_FarPoints
"0,42","22,13",seq0_no_checks,105-2-115_FarPoints
"0,76","4,60",seq0_no_checks,105-2-115_FarPoints
"0,76","7,28",seq0_no_checks,105-2-115_FarPoints
"0,78","21,11",seq0_no_checks,105-2-115_FarPoints
"0,78","21,99",seq0_no_checks,105-2-115_FarPoints
"1,79","20,80",seq0_no_checks,105-2-115_FarPoints
"1,79","21,00",seq0_no_checks,105-2-115_FarPoints
"0,18","6,04",seq0_no_checks,105-2-115_FarPoints
"0,18","8,02",seq0_no_checks,105-2-115_FarPoints
"0,18","34,76",seq0_no_checks,105-2-115_FarPoints
"0,18","34,91",seq0_no_checks,105-2-115_FarPoints
"0,67","26,91",seq0_no_checks,105-2-115_FarPoints
"0,67","29,23",seq0_no_checks,105-2-115_FarPoints
"1,43","18,59",seq0_no_checks,105-2-115_FarPoints
"1,43","19,93",seq0_no_checks,105-2-115_FarPoints
"1,99","9,81",seq0_no_checks,105-2-115_FarPoints
"1,99","7,00",seq0_no_checks,105-2-115_FarPoints
"1,59","5,88",seq0_no_checks,105-2-115_FarPoints
"1,59","6,39",seq0_no_checks,105-2-115_FarPoints
"1,53","2,65",seq0_no_checks,105-2-115_FarPoints
"1,53","1,18",seq0_no_checks,105-2-115_FarPoints
"1,50","13,28",seq0_no_checks,105-2-115_FarPoints
"1,50","12,89",seq0_no_checks,105-2-115_FarPoints
"1,67","25,17",seq0_no_checks,105-2-115_FarPoints
"1,67","25,63",seq0_no_checks,105-2-115_FarPoints
"1,46","15,92",seq0_no_checks,105-2-115_FarPoints
"1,46","15,96",seq0_no_checks,105-2-115_FarPoints
"1,34","18,47",seq0_no_checks,105-2-115_FarPoints
"1,34","18,03",seq0_no_checks,105-2-115_FarPoints
"0,46","8,40",seq0_no_checks,105-2-115_FarPoints
"0,46","9,99",seq0_no_checks,105-2-115_FarPoints
"0,48","9,82",seq0_no_checks,105-2-115_FarPoints
"0,48","10,89",seq0_no_checks,105-2-115_FarPoints
"1,19","22,27",seq0_no_checks,105-2-115_FarPoints
"1,19","22,81",seq0_no_checks,105-2-115_FarPoints
"1,19","18,78",seq0_no_checks,105-2-115_FarPoints
"1,19","21,14",seq0_no_checks,105-2-115_FarPoints
"1,23","22,60",seq0_no_checks,105-2-115_FarPoints
"1,23","22,93",seq0_no_checks,105-2-115_FarPoints
"1,32","18,85",seq0_no_checks,105-2-115_FarPoints
"1,32","17,63",seq0_no_checks,105-2-115_FarPoints
"1,93","11,04",seq0_no_checks,105-2-115_FarPoints
"1,93","10,68",seq0_no_checks,105-2-115_FarPoints
"1,93","19,35",seq0_no_checks,105-2-115_FarPoints
"1,93","20,58",seq0_no_checks,105-2-115_FarPoints
"1,81","8,95",seq0_no_checks,105-2-115_FarPoints
"1,81","9,55",seq0_no_checks,105-2-115_FarPoints
"1,83","46,87",seq0_no_checks,105-2-115_FarPoints
"1,83","46,43",seq0_no_checks,105-2-115_FarPoints
"1,85","5,55",seq0_no_checks,105-2-115_FarPoints
"1,85","4,10",seq0_no_checks,105-2-115_FarPoints
"1,91","11,47",seq0_no_checks,105-2-115_FarPoints
"1,91","15,85",seq0_no_checks,105-2-115_FarPoints
"1,45","23,04",seq0_no_checks,105-2-115_FarPoints
"1,45","28,82",seq0_no_checks,105-2-115_FarPoints
"1,41","20,90",seq0_no_checks,105-2-115_FarPoints
"1,41","13,00",seq0_no_checks,105-2-115_FarPoints
"1,49","5,05",seq0_no_checks,105-2-115_FarPoints
"1,49","2,26",seq0_no_checks,105-2-115_FarPoints
"1,56","16,37",seq0_no_checks,105-2-115_FarPoints
"1,56","18,51",seq0_no_checks,105-2-115_FarPoints
"1,38","11,39",seq0_no_checks,105-2-115_FarPoints
"1,38","10,34",seq0_no_checks,105-2-115_FarPoints
"1,70","21,21",seq0_no_checks,105-2-115_FarPoints
"1,70","18,82",seq0_no_checks,105-2-115_FarPoints
"1,55","16,08",seq0_no_checks,105-2-115_FarPoints
"1,55","16,80",seq0_no_checks,105-2-115_FarPoints
"0,28","20,79",seq0_no_checks,105-2-115_FarPoints
"0,28","22,97",seq0_no_checks,105-2-115_FarPoints
"0,30","2,86",seq0_no_checks,105-2-115_FarPoints
"0,30","3,56",seq0_no_checks,105-2-115_FarPoints
"0,52","20,49",seq0_no_checks,105-2-115_FarPoints
"0,52","22,39",seq0_no_checks,105-2-115_FarPoints
"0,61","9,93",seq0_no_checks,105-2-115_FarPoints
"0,61","11,47",seq0_no_checks,105-2-115_FarPoints
"0,61","20,38",seq0_no_checks,105-2-115_FarPoints
"0,61","22,47",seq0_no_checks,105-2-115_FarPoints
"0,93","16,26",seq0_no_checks,105-2-115_FarPoints
"0,93","17,94",seq0_no_checks,105-2-115_FarPoints
"0,87","14,06",seq0_no_checks,105-2-115_FarPoints
"0,87","16,16",seq0_no_checks,105-2-115_FarPoints
"1,26","1,49",seq0_no_checks,105-2-115_FarPoints
"1,26","6,78",seq0_no_checks,105-2-115_FarPoints
"1,25","18,48",seq0_no_checks,105-2-115_FarPoints
"1,25","18,17",seq0_no_checks,105-2-115_FarPoints
"1,35","15,93",seq0_no_checks,105-2-115_FarPoints
"1,35","17,05",seq0_no_checks,105-2-115_FarPoints
"1,29","16,73",seq0_no_checks,105-2-115_FarPoints
"1,29","15,97",seq0_no_checks,105-2-115_FarPoints
"1,24","16,80",seq0_no_checks,105-2-115_FarPoints
"1,24","18,60",seq0_no_checks,105-2-115_FarPoints
"1,52","6,73",seq0_no_checks,105-2-115_FarPoints
"1,52","7,27",seq0_no_checks,105-2-115_FarPoints
"1,44","23,21",seq0_no_checks,105-2-115_FarPoints
"1,44","24,00",seq0_no_checks,105-2-115_FarPoints
"0,45","16,19",seq0_no_checks,105-2-115_FarPoints
"0,45","19,19",seq0_no_checks,105-2-115_FarPoints
"1,68","14,51",seq0_no_checks,105-2-115_FarPoints
"1,68","17,61",seq0_no_checks,105-2-115_FarPoints
"1,45","8,70",seq0_no_checks,105-2-115_FarPoints
"1,45","11,25",seq0_no_checks,105-2-115_FarPoints
"0,90","18,24",seq0_no_checks,105-2-115_FarPoints
"0,90","16,06",seq0_no_checks,105-2-115_FarPoints
"0,82","25,49",seq0_no_checks,105-2-115_FarPoints
"0,82","26,00",seq0_no_checks,105-2-115_FarPoints
"0,33","10,90",seq0_no_checks,105-2-115_FarPoints
"0,33","10,47",seq0_no_checks,105-2-115_FarPoints
"0,40","21,97",seq0_no_checks,105-2-115_FarPoints
"0,40","22,21",seq0_no_checks,105-2-115_FarPoints
"0,34","10,88",seq0_no_checks,105-2-115_FarPoints
"0,34","11,92",seq0_no_checks,105-2-115_FarPoints
"1,86","4,16",seq0_no_checks,105-2-115_FarPoints
"1,86","6,76",seq0_no_checks,105-2-115_FarPoints
"1,85","3,45",seq0_no_checks,105-2-115_FarPoints
"1,85","1,04",seq0_no_checks,105-2-115_FarPoints
"1,49","18,98",seq0_no_checks,105-2-115_FarPoints
"1,49","18,19",seq0_no_checks,105-2-115_FarPoints
"0,38","27,54",seq0_no_checks,105-2-115_FarPoints
"0,38","25,54",seq0_no_checks,105-2-115_FarPoints
"1,00","7,37",seq0_no_checks,105-2-115_FarPoints
"1,00","8,76",seq0_no_checks,105-2-115_FarPoints
"1,01","17,03",seq0_no_checks,105-2-115_FarPoints
"1,01","17,00",seq0_no_checks,105-2-115_FarPoints
"0,97","32,05",seq0_no_checks,105-2-115_FarPoints
"0,97","30,52",seq0_no_checks,105-2-115_FarPoints
"2,25","5,43",seq0_no_checks,105-2-115_FarPoints
"2,25","7,90",seq0_no_checks,105-2-115_FarPoints
"1,09","21,12",seq0_no_checks,105-2-115_FarPoints
"1,09","21,32",seq0_no_checks,105-2-115_FarPoints
"0,83","11,87",seq0_no_checks,105-2-115_FarPoints
"0,83","12,81",seq0_no_checks,105-2-115_FarPoints
"0,93","13,05",seq0_no_checks,105-2-115_FarPoints
"0,93","10,80",seq0_no_checks,105-2-115_FarPoints
"1,31","13,46",seq0_no_checks,105-2-115_FarPoints
"1,31","13,19",seq0_no_checks,105-2-115_FarPoints
"0,46","17,58",seq0_no_checks,105-2-115_FarPoints
"0,46","16,88",seq0_no_checks,105-2-115_FarPoints
"0,17","16,74",seq0_no_checks,105-2-115_FarPoints
"0,17","19,11",seq0_no_checks,105-2-115_FarPoints
"0,20","21,71",seq0_no_checks,105-2-115_FarPoints
"0,20","22,49",seq0_no_checks,105-2-115_FarPoints
"0,47","20,96",seq0_no_checks,105-2-115_FarPoints
"0,47","22,15",seq0_no_checks,105-2-115_FarPoints
"1,55","20,78",seq0_no_checks,105-2-115_FarPoints
"1,55","17,87",seq0_no_checks,105-2-115_FarPoints
"1,80","7,24",seq0_no_checks,105-2-115_FarPoints
"1,80","6,85",seq0_no_checks,105-2-115_FarPoints
"0,77","20,81",seq0_no_checks,105-2-115_FarPoints
"0,77","18,49",seq0_no_checks,105-2-115_FarPoints
"0,92","17,07",seq0_no_checks,105-2-115_FarPoints
"0,92","16,86",seq0_no_checks,105-2-115_FarPoints
"1,45","19,84",seq0_no_checks,105-2-115_FarPoints
"1,45","19,52",seq0_no_checks,105-2-115_FarPoints
"1,52","20,90",seq0_no_checks,105-2-115_FarPoints
"1,52","21,11",seq0_no_checks,105-2-115_FarPoints
"1,42","20,30",seq0_no_checks,105-2-115_FarPoints
"1,42","22,14",seq0_no_checks,105-2-115_FarPoints
"1,44","27,09",seq0_no_checks,105-2-115_FarPoints
"1,44","26,82",seq0_no_checks,105-2-115_FarPoints
"0,08","11,78",seq0_no_checks,105-2-115_FarPoints
"0,08","12,38",seq0_no_checks,105-2-115_FarPoints
"1,11","11,06",seq0_no_checks,105-2-115_FarPoints
"1,11","8,79",seq0_no_checks,105-2-115_FarPoints
"1,13","24,90",seq0_no_checks,105-2-115_FarPoints
"1,13","23,88",seq0_no_checks,105-2-115_FarPoints
"0,58","8,44",seq0_no_checks,105-2-115_FarPoints
"0,58","7,70",seq0_no_checks,105-2-115_FarPoints
"0,41","10,29",seq0_no_checks,105-2-115_FarPoints
"0,41","8,24",seq0_no_checks,105-2-115_FarPoints
"0,49","4,01",seq0_no_checks,105-2-115_FarPoints
"0,49","9,26",seq0_no_checks,105-2-115_FarPoints
"1,63","4,03",seq0_no_checks,105-2-115_FarPoints
"1,63","3,83",seq0_no_checks,105-2-115_FarPoints
"1,76","15,50",seq0_no_checks,105-2-115_FarPoints
"1,76","16,48",seq0_no_checks,105-2-115_FarPoints
"1,87","13,85",seq0_no_checks,105-2-115_FarPoints
"1,87","14,68",seq0_no_checks,105-2-115_FarPoints
"0,07","2,56",seq0_no_checks,105-2-115_FarPoints
"0,07","5,44",seq0_no_checks,105-2-115_FarPoints
"2,10","18,83",seq0_no_checks,105-2-115_FarPoints
"2,10","19,48",seq0_no_checks,105-2-115_FarPoints
"2,06","14,21",seq0_no_checks,105-2-115_FarPoints
"2,06","15,80",seq0_no_checks,105-2-115_FarPoints
"2,04","19,67",seq0_no_checks,105-2-115_FarPoints
"2,04","20,67",seq0_no_checks,105-2-115_FarPoints
"1,70","17,40",seq0_no_checks,105-2-115_FarPoints
"1,70","17,44",seq0_no_checks,105-2-115_FarPoints
"1,31","13,64",seq0_no_checks,105-2-115_FarPoints
"1,31","15,64",seq0_no_checks,105-2-115_FarPoints
"1,30","5,93",seq0_no_checks,105-2-115_FarPoints
"1,30","6,44",seq0_no_checks,105-2-115_FarPoints
"1,30","21,72",seq0_no_checks,105-2-115_FarPoints
"1,30","18,85",seq0_no_checks,105-2-115_FarPoints
"0,64","14,90",seq0_no_checks,105-2-115_FarPoints
"0,64","16,92",seq0_no_checks,105-2-115_FarPoints
"0,39","17,69",seq0_no_checks,105-2-115_FarPoints
"0,39","18,26",seq0_no_checks,105-2-115_FarPoints
"1,75","11,76",seq0_no_checks,105-2-115_FarPoints
"1,75","16,33",seq0_no_checks,105-2-115_FarPoints
"0,81","4,01",seq0_no_checks,105-2-115_FarPoints
"0,81","5,43",seq0_no_checks,105-2-115_FarPoints
"0,81","21,44",seq0_no_checks,105-2-115_FarPoints
"0,81","20,02",seq0_no_checks,105-2-115_FarPoints
"1,27","21,02",seq0_no_checks,105-2-115_FarPoints
"1,27","23,04",seq0_no_checks,105-2-115_FarPoints
"1,31","13,49",seq0_no_checks,105-2-115_FarPoints
"1,31","12,93",seq0_no_checks,105-2-115_FarPoints
"1,41","17,28",seq0_no_checks,105-2-115_FarPoints
"1,41","15,79",seq0_no_checks,105-2-115_FarPoints
"1,42","3,35",seq0_no_checks,105-2-115_FarPoints
"1,42","3,06",seq0_no_checks,105-2-115_FarPoints
"1,47","9,74",seq0_no_checks,105-2-115_FarPoints
"1,47","9,98",seq0_no_checks,105-2-115_FarPoints
"0,80","20,71",seq0_no_checks,105-2-115_FarPoints
"0,80","22,21",seq0_no_checks,105-2-115_FarPoints
"1,55","7,79",seq0_no_checks,105-2-115_FarPoints
"1,55","9,41",seq0_no_checks,105-2-115_FarPoints
"1,21","26,51",seq0_no_checks,105-2-115_FarPoints
"1,21","27,77",seq0_no_checks,105-2-115_FarPoints
"1,16","25,19",seq0_no_checks,105-2-115_FarPoints
"1,16","25,85",seq0_no_checks,105-2-115_FarPoints
"1,52","8,53",seq0_no_checks,105-2-115_FarPoints
"1,52","8,14",seq0_no_checks,105-2-115_FarPoints
"1,21","24,95",seq0_no_checks,105-2-115_FarPoints
"1,21","26,02",seq0_no_checks,105-2-115_FarPoints
"1,89","15,62",seq0_no_checks,105-2-115_FarPoints
"1,89","15,07",seq0_no_checks,105-2-115_FarPoints
"1,37","20,31",seq0_no_checks,105-2-115_FarPoints
"1,37","20,54",seq0_no_checks,105-2-115_FarPoints
"1,38","15,64",seq0_no_checks,105-2-115_FarPoints
"1,38","16,67",seq0_no_checks,105-2-115_FarPoints
"1,65","16,50",seq0_no_checks,105-2-115_FarPoints
"1,65","15,03",seq0_no_checks,105-2-115_FarPoints
"1,39","13,52",seq0_no_checks,105-2-115_FarPoints
"1,39","12,60",seq0_no_checks,105-2-115_FarPoints
"1,19","35,93",seq0_no_checks,105-2-115_FarPoints
"1,19","40,11",seq0_no_checks,105-2-115_FarPoints
"1,81","15,03",seq0_no_checks,105-2-115_FarPoints
"1,81","12,92",seq0_no_checks,105-2-115_FarPoints
"0,23","22,25",seq0_no_checks,105-2-115_FarPoints
"0,23","22,66",seq0_no_checks,105-2-115_FarPoints
"0,26","6,25",seq0_no_checks,105-2-115_FarPoints
"0,26","7,36",seq0_no_checks,105-2-115_FarPoints
"0,20","10,87",seq0_no_checks,105-2-115_FarPoints
"0,20","13,17",seq0_no_checks,105-2-115_FarPoints
"0,22","10,64",seq0_no_checks,105-2-115_FarPoints
"0,22","12,68",seq0_no_checks,105-2-115_FarPoints
"0,17","21,38",seq0_no_checks,105-2-115_FarPoints
"0,17","23,04",seq0_no_checks,105-2-115_FarPoints
"0,33","21,64",seq0_no_checks,105-2-115_FarPoints
"0,33","21,75",seq0_no_checks,105-2-115_FarPoints
"0,50","11,32",seq0_no_checks,105-2-115_FarPoints
"0,50","9,14",seq0_no_checks,105-2-115_FarPoints
"0,71","20,81",seq0_no_checks,105-2-115_FarPoints
