parallax,Av. error (mm),Info,Higher Info
"0,18","200,39",seq0_checks,105-2-115_TwoPoints
"0,18","202,19",seq0_checks,105-2-115_TwoPoints
"0,18","195,96",seq0_checks,105-2-115_TwoPoints
"0,18","197,75",seq0_checks,105-2-115_TwoPoints
"0,18","195,50",seq0_checks,105-2-115_TwoPoints
"0,18","197,28",seq0_checks,105-2-115_TwoPoints
"0,64","211,82",seq0_checks,105-2-115_TwoPoints
"0,64","215,65",seq0_checks,105-2-115_TwoPoints
"0,42","181,21",seq0_checks,105-2-115_TwoPoints
"0,42","184,14",seq0_checks,105-2-115_TwoPoints
"0,53","191,98",seq0_checks,105-2-115_TwoPoints
"0,53","187,27",seq0_checks,105-2-115_TwoPoints
"0,46","202,94",seq0_checks,105-2-115_TwoPoints
"0,46","205,92",seq0_checks,105-2-115_TwoPoints
"0,17","195,77",seq0_checks,105-2-115_TwoPoints
"0,17","197,75",seq0_checks,105-2-115_TwoPoints
"0,20","202,29",seq0_checks,105-2-115_TwoPoints
"0,20","204,79",seq0_checks,105-2-115_TwoPoints
"0,40","202,02",seq0_checks,105-2-115_TwoPoints
"0,40","204,68",seq0_checks,105-2-115_TwoPoints
"0,34","206,46",seq0_checks,105-2-115_TwoPoints
"0,34","209,51",seq0_checks,105-2-115_TwoPoints
"0,47","177,83",seq0_checks,105-2-115_TwoPoints
"0,47","180,75",seq0_checks,105-2-115_TwoPoints
"0,39","260,62",seq0_checks,105-2-115_TwoPoints
"0,39","251,86",seq0_checks,105-2-115_TwoPoints
"0,07","205,99",seq0_checks,105-2-115_TwoPoints
"0,07","199,37",seq0_checks,105-2-115_TwoPoints
"0,08","194,54",seq0_checks,105-2-115_TwoPoints
"0,08","196,89",seq0_checks,105-2-115_TwoPoints
"0,23","207,64",seq0_checks,105-2-115_TwoPoints
"0,23","201,60",seq0_checks,105-2-115_TwoPoints
"0,26","207,79",seq0_checks,105-2-115_TwoPoints
"0,26","201,87",seq0_checks,105-2-115_TwoPoints
"0,20","201,59",seq0_checks,105-2-115_TwoPoints
"0,20","204,09",seq0_checks,105-2-115_TwoPoints
"0,22","202,19",seq0_checks,105-2-115_TwoPoints
"0,22","204,63",seq0_checks,105-2-115_TwoPoints
"0,17","200,35",seq0_checks,105-2-115_TwoPoints
"0,17","202,50",seq0_checks,105-2-115_TwoPoints
"0,33","205,91",seq0_checks,105-2-115_TwoPoints
"0,33","200,07",seq0_checks,105-2-115_TwoPoints
"0,50","187,22",seq0_checks,105-2-115_TwoPoints
"0,50","190,09",seq0_checks,105-2-115_TwoPoints
"0,12","195,54",seq0_checks,105-2-115_TwoPoints
"0,12","197,50",seq0_checks,105-2-115_TwoPoints
"0,41","187,80",seq0_checks,105-2-115_TwoPoints
"0,41","183,20",seq0_checks,105-2-115_TwoPoints
"0,49","187,55",seq0_checks,105-2-115_TwoPoints
"0,49","182,81",seq0_checks,105-2-115_TwoPoints
"0,22","201,13",seq0_checks,105-2-115_TwoPoints
"0,22","202,78",seq0_checks,105-2-115_TwoPoints
"0,55","196,38",seq0_checks,105-2-115_TwoPoints
"0,55","192,63",seq0_checks,105-2-115_TwoPoints
"0,55","196,54",seq0_checks,105-2-115_TwoPoints
"0,55","192,75",seq0_checks,105-2-115_TwoPoints
"0,56","181,19",seq0_checks,105-2-115_TwoPoints
"0,56","177,56",seq0_checks,105-2-115_TwoPoints
"0,53","190,40",seq0_checks,105-2-115_TwoPoints
"0,53","193,76",seq0_checks,105-2-115_TwoPoints
"0,52","197,15",seq0_checks,105-2-115_TwoPoints
"0,52","192,87",seq0_checks,105-2-115_TwoPoints
"0,03","196,18",seq0_checks,105-2-115_TwoPoints
"0,03","197,80",seq0_checks,105-2-115_TwoPoints
"0,13","202,24",seq0_checks,105-2-115_TwoPoints
"0,13","204,23",seq0_checks,105-2-115_TwoPoints
"0,15","195,92",seq0_checks,105-2-115_TwoPoints
"0,15","197,80",seq0_checks,105-2-115_TwoPoints
"0,56","178,23",seq0_checks,105-2-115_TwoPoints
"0,56","174,38",seq0_checks,105-2-115_TwoPoints
"0,15","201,94",seq0_checks,105-2-115_TwoPoints
"0,15","203,84",seq0_checks,105-2-115_TwoPoints
"0,23","194,47",seq0_checks,105-2-115_TwoPoints
"0,23","196,79",seq0_checks,105-2-115_TwoPoints
"0,24","194,49",seq0_checks,105-2-115_TwoPoints
"0,24","196,80",seq0_checks,105-2-115_TwoPoints
"0,13","206,11",seq0_checks,105-2-115_TwoPoints
"0,13","199,65",seq0_checks,105-2-115_TwoPoints
"0,40","203,01",seq0_checks,105-2-115_TwoPoints
"0,40","198,27",seq0_checks,105-2-115_TwoPoints
"0,56","186,15",seq0_checks,105-2-115_TwoPoints
"0,56","182,20",seq0_checks,105-2-115_TwoPoints
"0,56","181,48",seq0_checks,105-2-115_TwoPoints
"0,56","184,67",seq0_checks,105-2-115_TwoPoints
"0,56","182,52",seq0_checks,105-2-115_TwoPoints
"0,56","178,61",seq0_checks,105-2-115_TwoPoints
"0,20","201,41",seq0_checks,105-2-115_TwoPoints
"0,20","203,20",seq0_checks,105-2-115_TwoPoints
"0,28","202,17",seq0_checks,105-2-115_TwoPoints
"0,28","204,73",seq0_checks,105-2-115_TwoPoints
"0,26","201,76",seq0_checks,105-2-115_TwoPoints
"0,26","204,23",seq0_checks,105-2-115_TwoPoints
"0,52","182,55",seq0_checks,105-2-115_TwoPoints
"0,52","178,45",seq0_checks,105-2-115_TwoPoints
"0,47","182,46",seq0_checks,105-2-115_TwoPoints
"0,47","178,54",seq0_checks,105-2-115_TwoPoints
"0,12","200,67",seq0_checks,105-2-115_TwoPoints
"0,12","203,12",seq0_checks,105-2-115_TwoPoints
"0,12","208,45",seq0_checks,105-2-115_TwoPoints
"0,12","202,45",seq0_checks,105-2-115_TwoPoints
"0,10","201,00",seq0_checks,105-2-115_TwoPoints
"0,10","203,23",seq0_checks,105-2-115_TwoPoints
"0,12","196,11",seq0_checks,105-2-115_TwoPoints
"0,12","198,10",seq0_checks,105-2-115_TwoPoints
"0,42","185,74",seq0_checks,105-2-115_TwoPoints
"0,42","188,90",seq0_checks,105-2-115_TwoPoints
"0,42","192,68",seq0_checks,105-2-115_TwoPoints
"0,42","187,90",seq0_checks,105-2-115_TwoPoints
"0,19","202,55",seq0_checks,105-2-115_TwoPoints
"0,19","205,23",seq0_checks,105-2-115_TwoPoints
"0,21","202,02",seq0_checks,105-2-115_TwoPoints
"0,21","204,46",seq0_checks,105-2-115_TwoPoints
"0,14","199,80",seq0_checks,105-2-115_TwoPoints
"0,14","202,42",seq0_checks,105-2-115_TwoPoints
"0,21","197,08",seq0_checks,105-2-115_TwoPoints
"0,21","199,31",seq0_checks,105-2-115_TwoPoints
"0,20","206,49",seq0_checks,105-2-115_TwoPoints
"0,20","208,87",seq0_checks,105-2-115_TwoPoints
"0,63","211,51",seq0_checks,105-2-115_TwoPoints
"0,63","215,26",seq0_checks,105-2-115_TwoPoints
"0,61","265,65",seq0_checks,105-2-115_TwoPoints
"0,61","257,26",seq0_checks,105-2-115_TwoPoints
"0,48","172,83",seq0_checks,105-2-115_TwoPoints
"0,48","175,69",seq0_checks,105-2-115_TwoPoints
"0,48","178,34",seq0_checks,105-2-115_TwoPoints
"0,48","174,75",seq0_checks,105-2-115_TwoPoints
"0,47","202,84",seq0_checks,105-2-115_TwoPoints
"0,47","205,92",seq0_checks,105-2-115_TwoPoints
"0,37","201,76",seq0_checks,105-2-115_TwoPoints
"0,37","204,93",seq0_checks,105-2-115_TwoPoints
"0,08","198,49",seq0_checks,105-2-115_TwoPoints
"0,08","192,83",seq0_checks,105-2-115_TwoPoints
"0,12","199,80",seq0_checks,105-2-115_TwoPoints
"0,12","201,76",seq0_checks,105-2-115_TwoPoints
"0,25","194,56",seq0_checks,105-2-115_TwoPoints
"0,25","196,84",seq0_checks,105-2-115_TwoPoints
"0,42","321,73",seq0_checks,105-2-115_TwoPoints
"0,42","311,86",seq0_checks,105-2-115_TwoPoints
"0,23","195,44",seq0_checks,105-2-115_TwoPoints
"0,23","197,11",seq0_checks,105-2-115_TwoPoints
"0,14","202,07",seq0_checks,105-2-115_TwoPoints
"0,14","204,02",seq0_checks,105-2-115_TwoPoints
"0,16","197,84",seq0_checks,105-2-115_TwoPoints
"0,16","199,58",seq0_checks,105-2-115_TwoPoints
"0,56","185,46",seq0_checks,105-2-115_TwoPoints
"0,56","189,06",seq0_checks,105-2-115_TwoPoints
"0,28","204,84",seq0_checks,105-2-115_TwoPoints
"0,28","198,86",seq0_checks,105-2-115_TwoPoints
"0,68","20,08",seq0_no_checks,105-2-115_TwoPoints
"0,68","15,19",seq0_no_checks,105-2-115_TwoPoints
"0,46","10,36",seq0_no_checks,105-2-115_TwoPoints
"0,46","8,24",seq0_no_checks,105-2-115_TwoPoints
"1,28","12,12",seq0_no_checks,105-2-115_TwoPoints
"1,28","11,38",seq0_no_checks,105-2-115_TwoPoints
"1,43","7,17",seq0_no_checks,105-2-115_TwoPoints
"1,43","6,93",seq0_no_checks,105-2-115_TwoPoints
"1,35","5,67",seq0_no_checks,105-2-115_TwoPoints
"1,35","6,26",seq0_no_checks,105-2-115_TwoPoints
"1,75","8,22",seq0_no_checks,105-2-115_TwoPoints
"1,75","9,23",seq0_no_checks,105-2-115_TwoPoints
"1,50","18,81",seq0_no_checks,105-2-115_TwoPoints
"1,50","18,75",seq0_no_checks,105-2-115_TwoPoints
"1,50","11,74",seq0_no_checks,105-2-115_TwoPoints
"1,50","9,19",seq0_no_checks,105-2-115_TwoPoints
"1,53","1,91",seq0_no_checks,105-2-115_TwoPoints
"1,53","1,23",seq0_no_checks,105-2-115_TwoPoints
"0,39","10,23",seq0_no_checks,105-2-115_TwoPoints
"0,39","9,41",seq0_no_checks,105-2-115_TwoPoints
"0,38","6,02",seq0_no_checks,105-2-115_TwoPoints
"0,38","4,83",seq0_no_checks,105-2-115_TwoPoints
"0,79","19,58",seq0_no_checks,105-2-115_TwoPoints
"0,79","17,74",seq0_no_checks,105-2-115_TwoPoints
"1,38","8,95",seq0_no_checks,105-2-115_TwoPoints
"1,38","8,78",seq0_no_checks,105-2-115_TwoPoints
"1,27","9,69",seq0_no_checks,105-2-115_TwoPoints
"1,27","8,62",seq0_no_checks,105-2-115_TwoPoints
"0,34","9,76",seq0_no_checks,105-2-115_TwoPoints
"0,34","9,97",seq0_no_checks,105-2-115_TwoPoints
"0,36","20,07",seq0_no_checks,105-2-115_TwoPoints
"0,36","21,71",seq0_no_checks,105-2-115_TwoPoints
"1,09","2,67",seq0_no_checks,105-2-115_TwoPoints
"1,09","1,54",seq0_no_checks,105-2-115_TwoPoints
"0,47","4,82",seq0_no_checks,105-2-115_TwoPoints
"0,47","4,25",seq0_no_checks,105-2-115_TwoPoints
"1,57","8,73",seq0_no_checks,105-2-115_TwoPoints
"1,57","6,76",seq0_no_checks,105-2-115_TwoPoints
"1,50","2,26",seq0_no_checks,105-2-115_TwoPoints
"1,50","1,86",seq0_no_checks,105-2-115_TwoPoints
"1,50","12,05",seq0_no_checks,105-2-115_TwoPoints
"1,50","10,88",seq0_no_checks,105-2-115_TwoPoints
"1,66","21,10",seq0_no_checks,105-2-115_TwoPoints
"1,66","21,08",seq0_no_checks,105-2-115_TwoPoints
"1,31","21,19",seq0_no_checks,105-2-115_TwoPoints
"1,31","20,03",seq0_no_checks,105-2-115_TwoPoints
"1,28","11,23",seq0_no_checks,105-2-115_TwoPoints
"1,28","9,12",seq0_no_checks,105-2-115_TwoPoints
"0,54","6,07",seq0_no_checks,105-2-115_TwoPoints
"0,54","4,41",seq0_no_checks,105-2-115_TwoPoints
"0,18","5,21",seq0_no_checks,105-2-115_TwoPoints
"0,18","5,09",seq0_no_checks,105-2-115_TwoPoints
"1,77","2,73",seq0_no_checks,105-2-115_TwoPoints
"1,77","1,54",seq0_no_checks,105-2-115_TwoPoints
"1,75","0,17",seq0_no_checks,105-2-115_TwoPoints
"1,75","0,09",seq0_no_checks,105-2-115_TwoPoints
"0,63","5,20",seq0_no_checks,105-2-115_TwoPoints
"0,63","4,39",seq0_no_checks,105-2-115_TwoPoints
"1,24","0,23",seq0_no_checks,105-2-115_TwoPoints
"1,24","0,73",seq0_no_checks,105-2-115_TwoPoints
"1,25","3,18",seq0_no_checks,105-2-115_TwoPoints
"1,25","3,49",seq0_no_checks,105-2-115_TwoPoints
"0,18","28,54",seq0_no_checks,105-2-115_TwoPoints
"0,18","27,10",seq0_no_checks,105-2-115_TwoPoints
"0,18","4,83",seq0_no_checks,105-2-115_TwoPoints
"0,18","5,05",seq0_no_checks,105-2-115_TwoPoints
"0,47","40,67",seq0_no_checks,105-2-115_TwoPoints
"0,47","39,79",seq0_no_checks,105-2-115_TwoPoints
"0,57","20,53",seq0_no_checks,105-2-115_TwoPoints
"0,57","21,36",seq0_no_checks,105-2-115_TwoPoints
"0,64","6,85",seq0_no_checks,105-2-115_TwoPoints
"0,64","6,87",seq0_no_checks,105-2-115_TwoPoints
"0,42","14,02",seq0_no_checks,105-2-115_TwoPoints
"0,42","13,03",seq0_no_checks,105-2-115_TwoPoints
"0,48","33,25",seq0_no_checks,105-2-115_TwoPoints
"0,48","32,77",seq0_no_checks,105-2-115_TwoPoints
"1,79","4,74",seq0_no_checks,105-2-115_TwoPoints
"1,79","5,42",seq0_no_checks,105-2-115_TwoPoints
"1,36","41,27",seq0_no_checks,105-2-115_TwoPoints
"1,36","38,80",seq0_no_checks,105-2-115_TwoPoints
"1,24","36,49",seq0_no_checks,105-2-115_TwoPoints
"1,24","34,33",seq0_no_checks,105-2-115_TwoPoints
"0,76","5,10",seq0_no_checks,105-2-115_TwoPoints
"0,76","4,41",seq0_no_checks,105-2-115_TwoPoints
"0,78","13,88",seq0_no_checks,105-2-115_TwoPoints
"0,78","11,94",seq0_no_checks,105-2-115_TwoPoints
"1,43","0,58",seq0_no_checks,105-2-115_TwoPoints
"1,43","0,83",seq0_no_checks,105-2-115_TwoPoints
"0,67","20,69",seq0_no_checks,105-2-115_TwoPoints
"0,67","15,73",seq0_no_checks,105-2-115_TwoPoints
"0,53","18,49",seq0_no_checks,105-2-115_TwoPoints
"0,53","16,76",seq0_no_checks,105-2-115_TwoPoints
"1,99","3,19",seq0_no_checks,105-2-115_TwoPoints
"1,99","1,82",seq0_no_checks,105-2-115_TwoPoints
"1,59","27,11",seq0_no_checks,105-2-115_TwoPoints
"1,59","25,67",seq0_no_checks,105-2-115_TwoPoints
"1,67","10,62",seq0_no_checks,105-2-115_TwoPoints
"1,67","8,54",seq0_no_checks,105-2-115_TwoPoints
"1,46","9,24",seq0_no_checks,105-2-115_TwoPoints
"1,46","8,93",seq0_no_checks,105-2-115_TwoPoints
"1,53","28,46",seq0_no_checks,105-2-115_TwoPoints
"1,53","26,66",seq0_no_checks,105-2-115_TwoPoints
"1,50","12,16",seq0_no_checks,105-2-115_TwoPoints
"1,50","11,62",seq0_no_checks,105-2-115_TwoPoints
"1,34","2,00",seq0_no_checks,105-2-115_TwoPoints
"1,34","1,19",seq0_no_checks,105-2-115_TwoPoints
"0,46","5,38",seq0_no_checks,105-2-115_TwoPoints
"0,46","4,27",seq0_no_checks,105-2-115_TwoPoints
"0,52","44,09",seq0_no_checks,105-2-115_TwoPoints
"0,52","44,43",seq0_no_checks,105-2-115_TwoPoints
"1,19","35,01",seq0_no_checks,105-2-115_TwoPoints
"1,19","33,42",seq0_no_checks,105-2-115_TwoPoints
"1,19","20,60",seq0_no_checks,105-2-115_TwoPoints
"1,19","17,67",seq0_no_checks,105-2-115_TwoPoints
"1,23","9,18",seq0_no_checks,105-2-115_TwoPoints
"1,23","6,17",seq0_no_checks,105-2-115_TwoPoints
"1,32","14,15",seq0_no_checks,105-2-115_TwoPoints
"1,32","13,74",seq0_no_checks,105-2-115_TwoPoints
"1,93","26,61",seq0_no_checks,105-2-115_TwoPoints
"1,93","27,02",seq0_no_checks,105-2-115_TwoPoints
"1,93","15,16",seq0_no_checks,105-2-115_TwoPoints
"1,93","14,83",seq0_no_checks,105-2-115_TwoPoints
"1,81","9,19",seq0_no_checks,105-2-115_TwoPoints
"1,81","9,61",seq0_no_checks,105-2-115_TwoPoints
"1,83","14,41",seq0_no_checks,105-2-115_TwoPoints
"1,83","13,24",seq0_no_checks,105-2-115_TwoPoints
"1,85","10,72",seq0_no_checks,105-2-115_TwoPoints
"1,85","10,14",seq0_no_checks,105-2-115_TwoPoints
"1,91","20,81",seq0_no_checks,105-2-115_TwoPoints
"1,91","18,89",seq0_no_checks,105-2-115_TwoPoints
"1,45","9,23",seq0_no_checks,105-2-115_TwoPoints
"1,45","9,14",seq0_no_checks,105-2-115_TwoPoints
"1,41","10,35",seq0_no_checks,105-2-115_TwoPoints
"1,41","9,96",seq0_no_checks,105-2-115_TwoPoints
"1,49","29,38",seq0_no_checks,105-2-115_TwoPoints
"1,49","28,45",seq0_no_checks,105-2-115_TwoPoints
"1,56","25,94",seq0_no_checks,105-2-115_TwoPoints
"1,56","24,26",seq0_no_checks,105-2-115_TwoPoints
"1,38","7,97",seq0_no_checks,105-2-115_TwoPoints
"1,38","6,33",seq0_no_checks,105-2-115_TwoPoints
"1,70","0,40",seq0_no_checks,105-2-115_TwoPoints
"1,70","0,64",seq0_no_checks,105-2-115_TwoPoints
"1,55","9,28",seq0_no_checks,105-2-115_TwoPoints
"1,55","8,21",seq0_no_checks,105-2-115_TwoPoints
"0,93","0,04",seq0_no_checks,105-2-115_TwoPoints
"0,93","0,94",seq0_no_checks,105-2-115_TwoPoints
"0,87","0,10",seq0_no_checks,105-2-115_TwoPoints
"0,87","0,32",seq0_no_checks,105-2-115_TwoPoints
"1,26","5,51",seq0_no_checks,105-2-115_TwoPoints
"1,26","4,08",seq0_no_checks,105-2-115_TwoPoints
"1,25","2,88",seq0_no_checks,105-2-115_TwoPoints
"1,25","1,32",seq0_no_checks,105-2-115_TwoPoints
"0,28","5,28",seq0_no_checks,105-2-115_TwoPoints
"0,28","5,46",seq0_no_checks,105-2-115_TwoPoints
"0,30","5,20",seq0_no_checks,105-2-115_TwoPoints
"0,30","5,67",seq0_no_checks,105-2-115_TwoPoints
"0,52","8,64",seq0_no_checks,105-2-115_TwoPoints
"0,52","8,07",seq0_no_checks,105-2-115_TwoPoints
"0,61","21,28",seq0_no_checks,105-2-115_TwoPoints
"0,61","20,37",seq0_no_checks,105-2-115_TwoPoints
"0,61","10,20",seq0_no_checks,105-2-115_TwoPoints
"0,61","9,62",seq0_no_checks,105-2-115_TwoPoints
"1,35","17,12",seq0_no_checks,105-2-115_TwoPoints
"1,35","16,34",seq0_no_checks,105-2-115_TwoPoints
"1,29","2,90",seq0_no_checks,105-2-115_TwoPoints
"1,29","0,30",seq0_no_checks,105-2-115_TwoPoints
"1,24","1,35",seq0_no_checks,105-2-115_TwoPoints
"1,24","0,28",seq0_no_checks,105-2-115_TwoPoints
"1,52","19,90",seq0_no_checks,105-2-115_TwoPoints
"1,52","19,34",seq0_no_checks,105-2-115_TwoPoints
"1,44","34,97",seq0_no_checks,105-2-115_TwoPoints
"1,44","32,72",seq0_no_checks,105-2-115_TwoPoints
"0,45","38,18",seq0_no_checks,105-2-115_TwoPoints
"0,45","37,17",seq0_no_checks,105-2-115_TwoPoints
"1,68","27,47",seq0_no_checks,105-2-115_TwoPoints
"1,68","27,02",seq0_no_checks,105-2-115_TwoPoints
"1,63","8,99",seq0_no_checks,105-2-115_TwoPoints
"1,63","8,32",seq0_no_checks,105-2-115_TwoPoints
"1,45","12,82",seq0_no_checks,105-2-115_TwoPoints
"1,45","11,74",seq0_no_checks,105-2-115_TwoPoints
"2,04","1,89",seq0_no_checks,105-2-115_TwoPoints
"2,04","3,53",seq0_no_checks,105-2-115_TwoPoints
"1,11","5,07",seq0_no_checks,105-2-115_TwoPoints
"1,11","3,60",seq0_no_checks,105-2-115_TwoPoints
"1,13","0,72",seq0_no_checks,105-2-115_TwoPoints
"1,13","1,49",seq0_no_checks,105-2-115_TwoPoints
"0,90","1,56",seq0_no_checks,105-2-115_TwoPoints
"0,90","0,59",seq0_no_checks,105-2-115_TwoPoints
"0,46","5,81",seq0_no_checks,105-2-115_TwoPoints
"0,46","5,80",seq0_no_checks,105-2-115_TwoPoints
"0,17","5,07",seq0_no_checks,105-2-115_TwoPoints
"0,17","4,55",seq0_no_checks,105-2-115_TwoPoints
"0,20","6,17",seq0_no_checks,105-2-115_TwoPoints
"0,20","5,52",seq0_no_checks,105-2-115_TwoPoints
"1,00","0,51",seq0_no_checks,105-2-115_TwoPoints
"1,00","0,97",seq0_no_checks,105-2-115_TwoPoints
"2,10","37,06",seq0_no_checks,105-2-115_TwoPoints
"2,10","35,50",seq0_no_checks,105-2-115_TwoPoints
"2,06","21,52",seq0_no_checks,105-2-115_TwoPoints
"2,06","22,85",seq0_no_checks,105-2-115_TwoPoints
"1,45","3,44",seq0_no_checks,105-2-115_TwoPoints
"1,45","4,43",seq0_no_checks,105-2-115_TwoPoints
"1,52","19,60",seq0_no_checks,105-2-115_TwoPoints
"1,52","17,92",seq0_no_checks,105-2-115_TwoPoints
"1,01","0,95",seq0_no_checks,105-2-115_TwoPoints
"1,01","1,49",seq0_no_checks,105-2-115_TwoPoints
"0,97","3,99",seq0_no_checks,105-2-115_TwoPoints
"0,97","4,84",seq0_no_checks,105-2-115_TwoPoints
"0,40","12,82",seq0_no_checks,105-2-115_TwoPoints
"0,40","12,38",seq0_no_checks,105-2-115_TwoPoints
"2,25","19,18",seq0_no_checks,105-2-115_TwoPoints
"2,25","18,62",seq0_no_checks,105-2-115_TwoPoints
"1,09","33,97",seq0_no_checks,105-2-115_TwoPoints
"1,09","33,57",seq0_no_checks,105-2-115_TwoPoints
"0,34","12,89",seq0_no_checks,105-2-115_TwoPoints
"0,34","13,12",seq0_no_checks,105-2-115_TwoPoints
"0,38","6,41",seq0_no_checks,105-2-115_TwoPoints
"0,38","4,82",seq0_no_checks,105-2-115_TwoPoints
"0,47","24,56",seq0_no_checks,105-2-115_TwoPoints
"0,47","24,23",seq0_no_checks,105-2-115_TwoPoints
"1,55","9,94",seq0_no_checks,105-2-115_TwoPoints
"1,55","7,99",seq0_no_checks,105-2-115_TwoPoints
"0,77","4,36",seq0_no_checks,105-2-115_TwoPoints
"0,77","5,50",seq0_no_checks,105-2-115_TwoPoints
"1,80","5,50",seq0_no_checks,105-2-115_TwoPoints
"1,80","5,44",seq0_no_checks,105-2-115_TwoPoints
"1,86","13,66",seq0_no_checks,105-2-115_TwoPoints
"1,86","13,32",seq0_no_checks,105-2-115_TwoPoints
"1,85","16,03",seq0_no_checks,105-2-115_TwoPoints
"1,85","15,37",seq0_no_checks,105-2-115_TwoPoints
"0,39","11,90",seq0_no_checks,105-2-115_TwoPoints
"0,39","8,73",seq0_no_checks,105-2-115_TwoPoints
"1,75","16,51",seq0_no_checks,105-2-115_TwoPoints
"1,75","15,30",seq0_no_checks,105-2-115_TwoPoints
"1,42","13,68",seq0_no_checks,105-2-115_TwoPoints
"1,42","14,38",seq0_no_checks,105-2-115_TwoPoints
"1,44","4,74",seq0_no_checks,105-2-115_TwoPoints
"1,44","4,19",seq0_no_checks,105-2-115_TwoPoints
"0,81","17,14",seq0_no_checks,105-2-115_TwoPoints
"0,81","17,51",seq0_no_checks,105-2-115_TwoPoints
"0,81","17,15",seq0_no_checks,105-2-115_TwoPoints
"0,81","17,51",seq0_no_checks,105-2-115_TwoPoints
"1,27","6,42",seq0_no_checks,105-2-115_TwoPoints
"1,27","6,60",seq0_no_checks,105-2-115_TwoPoints
"0,83","29,60",seq0_no_checks,105-2-115_TwoPoints
"0,83","30,18",seq0_no_checks,105-2-115_TwoPoints
"0,93","28,44",seq0_no_checks,105-2-115_TwoPoints
"0,93","26,38",seq0_no_checks,105-2-115_TwoPoints
"1,76","13,32",seq0_no_checks,105-2-115_TwoPoints
"1,76","13,77",seq0_no_checks,105-2-115_TwoPoints
"1,87","19,78",seq0_no_checks,105-2-115_TwoPoints
"1,87","20,06",seq0_no_checks,105-2-115_TwoPoints
"0,07","35,55",seq0_no_checks,105-2-115_TwoPoints
"0,07","32,64",seq0_no_checks,105-2-115_TwoPoints
"1,70","1,77",seq0_no_checks,105-2-115_TwoPoints
"1,70","1,00",seq0_no_checks,105-2-115_TwoPoints
"0,92","3,94",seq0_no_checks,105-2-115_TwoPoints
"0,92","3,94",seq0_no_checks,105-2-115_TwoPoints
"0,33","31,29",seq0_no_checks,105-2-115_TwoPoints
"0,33","28,77",seq0_no_checks,105-2-115_TwoPoints
"0,64","35,68",seq0_no_checks,105-2-115_TwoPoints
"0,64","35,32",seq0_no_checks,105-2-115_TwoPoints
"0,08","25,48",seq0_no_checks,105-2-115_TwoPoints
"0,08","25,55",seq0_no_checks,105-2-115_TwoPoints
"1,31","20,30",seq0_no_checks,105-2-115_TwoPoints
"1,31","18,54",seq0_no_checks,105-2-115_TwoPoints
"1,31","3,12",seq0_no_checks,105-2-115_TwoPoints
"1,31","0,70",seq0_no_checks,105-2-115_TwoPoints
"0,58","26,82",seq0_no_checks,105-2-115_TwoPoints
"0,58","26,96",seq0_no_checks,105-2-115_TwoPoints
"1,30","1,37",seq0_no_checks,105-2-115_TwoPoints
"1,30","1,21",seq0_no_checks,105-2-115_TwoPoints
"1,30","1,37",seq0_no_checks,105-2-115_TwoPoints
"1,30","1,50",seq0_no_checks,105-2-115_TwoPoints
"1,49","3,45",seq0_no_checks,105-2-115_TwoPoints
"1,49","1,82",seq0_no_checks,105-2-115_TwoPoints
"0,82","28,02",seq0_no_checks,105-2-115_TwoPoints
"0,82","28,26",seq0_no_checks,105-2-115_TwoPoints
"1,42","12,80",seq0_no_checks,105-2-115_TwoPoints
"1,42","13,20",seq0_no_checks,105-2-115_TwoPoints
"1,47","3,96",seq0_no_checks,105-2-115_TwoPoints
"1,47","4,51",seq0_no_checks,105-2-115_TwoPoints
"0,80","27,01",seq0_no_checks,105-2-115_TwoPoints
"0,80","27,14",seq0_no_checks,105-2-115_TwoPoints
"1,55","17,88",seq0_no_checks,105-2-115_TwoPoints
"1,55","17,04",seq0_no_checks,105-2-115_TwoPoints
"1,21","47,70",seq0_no_checks,105-2-115_TwoPoints
"1,21","47,48",seq0_no_checks,105-2-115_TwoPoints
"1,16","8,26",seq0_no_checks,105-2-115_TwoPoints
"1,16","9,65",seq0_no_checks,105-2-115_TwoPoints
"1,52","4,80",seq0_no_checks,105-2-115_TwoPoints
"1,52","2,16",seq0_no_checks,105-2-115_TwoPoints
"1,21","11,77",seq0_no_checks,105-2-115_TwoPoints
"1,21","13,39",seq0_no_checks,105-2-115_TwoPoints
"1,89","3,05",seq0_no_checks,105-2-115_TwoPoints
"1,89","2,65",seq0_no_checks,105-2-115_TwoPoints
"1,37","11,61",seq0_no_checks,105-2-115_TwoPoints
"1,37","13,58",seq0_no_checks,105-2-115_TwoPoints
"1,38","20,20",seq0_no_checks,105-2-115_TwoPoints
"1,38","21,28",seq0_no_checks,105-2-115_TwoPoints
"1,65","5,70",seq0_no_checks,105-2-115_TwoPoints
"1,65","6,88",seq0_no_checks,105-2-115_TwoPoints
"1,39","21,32",seq0_no_checks,105-2-115_TwoPoints
"1,39","19,46",seq0_no_checks,105-2-115_TwoPoints
"1,19","32,22",seq0_no_checks,105-2-115_TwoPoints
"1,19","25,87",seq0_no_checks,105-2-115_TwoPoints
"1,81","8,48",seq0_no_checks,105-2-115_TwoPoints
"1,81","7,76",seq0_no_checks,105-2-115_TwoPoints
"0,23","19,08",seq0_no_checks,105-2-115_TwoPoints
"0,23","16,04",seq0_no_checks,105-2-115_TwoPoints
"0,26","7,31",seq0_no_checks,105-2-115_TwoPoints
"0,26","4,09",seq0_no_checks,105-2-115_TwoPoints
