parallax,Av. error (mm),Info,Higher Info
"0,18","199,51",seq0_checks,105-2-115_FarPoints
"0,18","203,07",seq0_checks,105-2-115_FarPoints
"0,42","180,41",seq0_checks,105-2-115_FarPoints
"0,42","184,94",seq0_checks,105-2-115_FarPoints
"0,64","210,90",seq0_checks,105-2-115_FarPoints
"0,64","216,59",seq0_checks,105-2-115_FarPoints
"0,53","191,14",seq0_checks,105-2-115_FarPoints
"0,53","188,08",seq0_checks,105-2-115_FarPoints
"0,18","195,10",seq0_checks,105-2-115_FarPoints
"0,18","198,61",seq0_checks,105-2-115_FarPoints
"0,18","194,65",seq0_checks,105-2-115_FarPoints
"0,18","198,15",seq0_checks,105-2-115_FarPoints
"0,46","202,06",seq0_checks,105-2-115_FarPoints
"0,46","206,82",seq0_checks,105-2-115_FarPoints
"0,17","194,91",seq0_checks,105-2-115_FarPoints
"0,17","198,61",seq0_checks,105-2-115_FarPoints
"0,20","201,40",seq0_checks,105-2-115_FarPoints
"0,20","205,69",seq0_checks,105-2-115_FarPoints
"0,47","177,05",seq0_checks,105-2-115_FarPoints
"0,47","181,54",seq0_checks,105-2-115_FarPoints
"0,40","201,14",seq0_checks,105-2-115_FarPoints
"0,40","205,57",seq0_checks,105-2-115_FarPoints
"0,39","259,48",seq0_checks,105-2-115_FarPoints
"0,39","252,96",seq0_checks,105-2-115_FarPoints
"0,07","205,09",seq0_checks,105-2-115_FarPoints
"0,07","200,24",seq0_checks,105-2-115_FarPoints
"0,34","205,55",seq0_checks,105-2-115_FarPoints
"0,34","210,43",seq0_checks,105-2-115_FarPoints
"0,08","193,69",seq0_checks,105-2-115_FarPoints
"0,08","197,75",seq0_checks,105-2-115_FarPoints
"0,23","206,73",seq0_checks,105-2-115_FarPoints
"0,23","202,46",seq0_checks,105-2-115_FarPoints
"0,26","206,88",seq0_checks,105-2-115_FarPoints
"0,26","202,75",seq0_checks,105-2-115_FarPoints
"0,20","200,71",seq0_checks,105-2-115_FarPoints
"0,20","204,97",seq0_checks,105-2-115_FarPoints
"0,22","201,31",seq0_checks,105-2-115_FarPoints
"0,22","205,52",seq0_checks,105-2-115_FarPoints
"0,17","199,47",seq0_checks,105-2-115_FarPoints
"0,17","203,38",seq0_checks,105-2-115_FarPoints
"0,33","205,01",seq0_checks,105-2-115_FarPoints
"0,33","200,94",seq0_checks,105-2-115_FarPoints
"0,50","186,40",seq0_checks,105-2-115_FarPoints
"0,50","190,91",seq0_checks,105-2-115_FarPoints
"0,12","194,68",seq0_checks,105-2-115_FarPoints
"0,12","198,36",seq0_checks,105-2-115_FarPoints
"0,41","186,98",seq0_checks,105-2-115_FarPoints
"0,41","184,00",seq0_checks,105-2-115_FarPoints
"0,49","186,73",seq0_checks,105-2-115_FarPoints
"0,49","183,61",seq0_checks,105-2-115_FarPoints
"0,22","200,25",seq0_checks,105-2-115_FarPoints
"0,22","203,67",seq0_checks,105-2-115_FarPoints
"0,55","195,53",seq0_checks,105-2-115_FarPoints
"0,55","193,47",seq0_checks,105-2-115_FarPoints
"0,55","195,69",seq0_checks,105-2-115_FarPoints
"0,55","193,59",seq0_checks,105-2-115_FarPoints
"0,56","180,40",seq0_checks,105-2-115_FarPoints
"0,56","178,34",seq0_checks,105-2-115_FarPoints
"0,53","189,57",seq0_checks,105-2-115_FarPoints
"0,53","194,61",seq0_checks,105-2-115_FarPoints
"0,52","196,28",seq0_checks,105-2-115_FarPoints
"0,52","193,71",seq0_checks,105-2-115_FarPoints
"0,03","195,32",seq0_checks,105-2-115_FarPoints
"0,03","198,66",seq0_checks,105-2-115_FarPoints
"0,13","201,35",seq0_checks,105-2-115_FarPoints
"0,13","205,11",seq0_checks,105-2-115_FarPoints
"0,15","195,06",seq0_checks,105-2-115_FarPoints
"0,15","198,66",seq0_checks,105-2-115_FarPoints
"0,56","177,46",seq0_checks,105-2-115_FarPoints
"0,56","175,14",seq0_checks,105-2-115_FarPoints
"0,15","201,06",seq0_checks,105-2-115_FarPoints
"0,15","204,73",seq0_checks,105-2-115_FarPoints
"0,23","193,62",seq0_checks,105-2-115_FarPoints
"0,23","197,65",seq0_checks,105-2-115_FarPoints
"0,24","193,64",seq0_checks,105-2-115_FarPoints
"0,24","197,66",seq0_checks,105-2-115_FarPoints
"0,13","205,21",seq0_checks,105-2-115_FarPoints
"0,13","200,52",seq0_checks,105-2-115_FarPoints
"0,40","202,12",seq0_checks,105-2-115_FarPoints
"0,40","199,14",seq0_checks,105-2-115_FarPoints
"0,56","185,33",seq0_checks,105-2-115_FarPoints
"0,56","183,00",seq0_checks,105-2-115_FarPoints
"0,56","180,68",seq0_checks,105-2-115_FarPoints
"0,56","185,47",seq0_checks,105-2-115_FarPoints
"0,56","181,72",seq0_checks,105-2-115_FarPoints
"0,56","179,39",seq0_checks,105-2-115_FarPoints
"0,20","200,53",seq0_checks,105-2-115_FarPoints
"0,20","204,09",seq0_checks,105-2-115_FarPoints
"0,28","201,29",seq0_checks,105-2-115_FarPoints
"0,28","205,62",seq0_checks,105-2-115_FarPoints
"0,26","200,88",seq0_checks,105-2-115_FarPoints
"0,26","205,12",seq0_checks,105-2-115_FarPoints
"0,52","181,75",seq0_checks,105-2-115_FarPoints
"0,52","179,23",seq0_checks,105-2-115_FarPoints
"0,47","181,66",seq0_checks,105-2-115_FarPoints
"0,47","179,32",seq0_checks,105-2-115_FarPoints
"0,12","199,78",seq0_checks,105-2-115_FarPoints
"0,12","204,00",seq0_checks,105-2-115_FarPoints
"0,12","207,54",seq0_checks,105-2-115_FarPoints
"0,12","203,33",seq0_checks,105-2-115_FarPoints
"0,10","200,12",seq0_checks,105-2-115_FarPoints
"0,10","204,11",seq0_checks,105-2-115_FarPoints
"0,12","195,25",seq0_checks,105-2-115_FarPoints
"0,12","198,96",seq0_checks,105-2-115_FarPoints
"0,42","184,93",seq0_checks,105-2-115_FarPoints
"0,42","189,72",seq0_checks,105-2-115_FarPoints
"0,42","191,83",seq0_checks,105-2-115_FarPoints
"0,42","188,72",seq0_checks,105-2-115_FarPoints
"0,19","201,66",seq0_checks,105-2-115_FarPoints
"0,19","206,12",seq0_checks,105-2-115_FarPoints
"0,21","201,13",seq0_checks,105-2-115_FarPoints
"0,21","205,35",seq0_checks,105-2-115_FarPoints
"0,14","198,92",seq0_checks,105-2-115_FarPoints
"0,14","203,30",seq0_checks,105-2-115_FarPoints
"0,21","196,22",seq0_checks,105-2-115_FarPoints
"0,21","200,18",seq0_checks,105-2-115_FarPoints
"0,20","205,59",seq0_checks,105-2-115_FarPoints
"0,20","209,77",seq0_checks,105-2-115_FarPoints
"0,63","210,58",seq0_checks,105-2-115_FarPoints
"0,63","216,19",seq0_checks,105-2-115_FarPoints
"0,61","264,48",seq0_checks,105-2-115_FarPoints
"0,61","258,38",seq0_checks,105-2-115_FarPoints
"0,48","172,07",seq0_checks,105-2-115_FarPoints
"0,48","176,45",seq0_checks,105-2-115_FarPoints
"0,48","177,56",seq0_checks,105-2-115_FarPoints
"0,48","175,51",seq0_checks,105-2-115_FarPoints
"0,47","201,95",seq0_checks,105-2-115_FarPoints
"0,47","206,82",seq0_checks,105-2-115_FarPoints
"0,37","200,87",seq0_checks,105-2-115_FarPoints
"0,37","205,82",seq0_checks,105-2-115_FarPoints
"0,08","197,62",seq0_checks,105-2-115_FarPoints
"0,08","193,66",seq0_checks,105-2-115_FarPoints
"0,12","198,93",seq0_checks,105-2-115_FarPoints
"0,12","202,63",seq0_checks,105-2-115_FarPoints
"0,25","193,71",seq0_checks,105-2-115_FarPoints
"0,25","197,70",seq0_checks,105-2-115_FarPoints
"0,42","320,32",seq0_checks,105-2-115_FarPoints
"0,42","313,22",seq0_checks,105-2-115_FarPoints
"0,23","194,59",seq0_checks,105-2-115_FarPoints
"0,23","197,97",seq0_checks,105-2-115_FarPoints
"0,14","201,18",seq0_checks,105-2-115_FarPoints
"0,14","204,91",seq0_checks,105-2-115_FarPoints
"0,16","196,97",seq0_checks,105-2-115_FarPoints
"0,16","200,45",seq0_checks,105-2-115_FarPoints
"0,56","184,65",seq0_checks,105-2-115_FarPoints
"0,56","189,88",seq0_checks,105-2-115_FarPoints
"0,28","203,94",seq0_checks,105-2-115_FarPoints
"0,28","199,73",seq0_checks,105-2-115_FarPoints
"0,68","65,45",seq0_no_checks,105-2-115_FarPoints
"0,68","60,63",seq0_no_checks,105-2-115_FarPoints
"0,46","20,26",seq0_no_checks,105-2-115_FarPoints
"0,46","18,43",seq0_no_checks,105-2-115_FarPoints
"1,28","14,71",seq0_no_checks,105-2-115_FarPoints
"1,28","14,30",seq0_no_checks,105-2-115_FarPoints
"1,43","20,96",seq0_no_checks,105-2-115_FarPoints
"1,43","20,06",seq0_no_checks,105-2-115_FarPoints
"1,75","20,74",seq0_no_checks,105-2-115_FarPoints
"1,75","20,33",seq0_no_checks,105-2-115_FarPoints
"1,50","32,64",seq0_no_checks,105-2-115_FarPoints
"1,50","33,65",seq0_no_checks,105-2-115_FarPoints
"1,50","37,58",seq0_no_checks,105-2-115_FarPoints
"1,50","36,60",seq0_no_checks,105-2-115_FarPoints
"1,53","13,19",seq0_no_checks,105-2-115_FarPoints
"1,53","14,17",seq0_no_checks,105-2-115_FarPoints
"1,35","13,08",seq0_no_checks,105-2-115_FarPoints
"1,35","12,20",seq0_no_checks,105-2-115_FarPoints
"0,39","42,59",seq0_no_checks,105-2-115_FarPoints
"0,39","41,83",seq0_no_checks,105-2-115_FarPoints
"0,38","17,11",seq0_no_checks,105-2-115_FarPoints
"0,38","17,27",seq0_no_checks,105-2-115_FarPoints
"0,79","13,61",seq0_no_checks,105-2-115_FarPoints
"0,79","13,57",seq0_no_checks,105-2-115_FarPoints
"1,38","12,33",seq0_no_checks,105-2-115_FarPoints
"1,38","13,19",seq0_no_checks,105-2-115_FarPoints
"1,27","10,82",seq0_no_checks,105-2-115_FarPoints
"1,27","10,71",seq0_no_checks,105-2-115_FarPoints
"0,34","30,43",seq0_no_checks,105-2-115_FarPoints
"0,34","30,19",seq0_no_checks,105-2-115_FarPoints
"0,36","33,40",seq0_no_checks,105-2-115_FarPoints
"0,36","33,79",seq0_no_checks,105-2-115_FarPoints
"0,47","17,48",seq0_no_checks,105-2-115_FarPoints
"0,47","18,00",seq0_no_checks,105-2-115_FarPoints
"1,57","40,96",seq0_no_checks,105-2-115_FarPoints
"1,57","38,87",seq0_no_checks,105-2-115_FarPoints
"1,50","10,32",seq0_no_checks,105-2-115_FarPoints
"1,50","9,73",seq0_no_checks,105-2-115_FarPoints
"1,50","15,30",seq0_no_checks,105-2-115_FarPoints
"1,50","13,80",seq0_no_checks,105-2-115_FarPoints
"1,66","12,37",seq0_no_checks,105-2-115_FarPoints
"1,66","11,60",seq0_no_checks,105-2-115_FarPoints
"1,09","10,61",seq0_no_checks,105-2-115_FarPoints
"1,09","10,15",seq0_no_checks,105-2-115_FarPoints
"0,18","24,19",seq0_no_checks,105-2-115_FarPoints
"0,18","24,01",seq0_no_checks,105-2-115_FarPoints
"1,28","48,49",seq0_no_checks,105-2-115_FarPoints
"1,28","46,31",seq0_no_checks,105-2-115_FarPoints
"1,77","26,81",seq0_no_checks,105-2-115_FarPoints
"1,77","26,27",seq0_no_checks,105-2-115_FarPoints
"0,54","20,08",seq0_no_checks,105-2-115_FarPoints
"0,54","18,42",seq0_no_checks,105-2-115_FarPoints
"1,31","17,42",seq0_no_checks,105-2-115_FarPoints
"1,31","16,20",seq0_no_checks,105-2-115_FarPoints
"1,75","5,92",seq0_no_checks,105-2-115_FarPoints
"1,75","6,75",seq0_no_checks,105-2-115_FarPoints
"0,63","17,37",seq0_no_checks,105-2-115_FarPoints
"0,63","17,72",seq0_no_checks,105-2-115_FarPoints
"0,42","40,11",seq0_no_checks,105-2-115_FarPoints
"0,42","39,18",seq0_no_checks,105-2-115_FarPoints
"0,47","39,04",seq0_no_checks,105-2-115_FarPoints
"0,47","38,75",seq0_no_checks,105-2-115_FarPoints
"0,57","20,08",seq0_no_checks,105-2-115_FarPoints
"0,57","20,04",seq0_no_checks,105-2-115_FarPoints
"0,64","19,67",seq0_no_checks,105-2-115_FarPoints
"0,64","20,26",seq0_no_checks,105-2-115_FarPoints
"1,36","47,44",seq0_no_checks,105-2-115_FarPoints
"1,36","45,06",seq0_no_checks,105-2-115_FarPoints
"1,24","48,17",seq0_no_checks,105-2-115_FarPoints
"1,24","45,90",seq0_no_checks,105-2-115_FarPoints
"0,67","42,91",seq0_no_checks,105-2-115_FarPoints
"0,67","39,57",seq0_no_checks,105-2-115_FarPoints
"0,18","26,96",seq0_no_checks,105-2-115_FarPoints
"0,18","27,32",seq0_no_checks,105-2-115_FarPoints
"0,18","35,55",seq0_no_checks,105-2-115_FarPoints
"0,18","35,65",seq0_no_checks,105-2-115_FarPoints
"0,76","18,64",seq0_no_checks,105-2-115_FarPoints
"0,76","17,05",seq0_no_checks,105-2-115_FarPoints
"0,78","48,82",seq0_no_checks,105-2-115_FarPoints
"0,78","48,47",seq0_no_checks,105-2-115_FarPoints
"1,79","18,24",seq0_no_checks,105-2-115_FarPoints
"1,79","17,97",seq0_no_checks,105-2-115_FarPoints
"1,43","13,12",seq0_no_checks,105-2-115_FarPoints
"1,43","13,22",seq0_no_checks,105-2-115_FarPoints
"0,53","30,36",seq0_no_checks,105-2-115_FarPoints
"0,53","27,85",seq0_no_checks,105-2-115_FarPoints
"1,99","34,28",seq0_no_checks,105-2-115_FarPoints
"1,99","34,62",seq0_no_checks,105-2-115_FarPoints
"1,59","22,39",seq0_no_checks,105-2-115_FarPoints
"1,59","21,17",seq0_no_checks,105-2-115_FarPoints
"1,53","26,27",seq0_no_checks,105-2-115_FarPoints
"1,53","24,21",seq0_no_checks,105-2-115_FarPoints
"1,50","25,07",seq0_no_checks,105-2-115_FarPoints
"1,50","23,56",seq0_no_checks,105-2-115_FarPoints
"1,67","25,46",seq0_no_checks,105-2-115_FarPoints
"1,67","24,34",seq0_no_checks,105-2-115_FarPoints
"1,46","35,49",seq0_no_checks,105-2-115_FarPoints
"1,46","34,41",seq0_no_checks,105-2-115_FarPoints
"1,34","15,18",seq0_no_checks,105-2-115_FarPoints
"1,34","13,59",seq0_no_checks,105-2-115_FarPoints
"0,46","17,76",seq0_no_checks,105-2-115_FarPoints
"0,46","17,57",seq0_no_checks,105-2-115_FarPoints
"1,19","22,60",seq0_no_checks,105-2-115_FarPoints
"1,19","20,99",seq0_no_checks,105-2-115_FarPoints
"1,19","22,79",seq0_no_checks,105-2-115_FarPoints
"1,19","21,21",seq0_no_checks,105-2-115_FarPoints
"0,52","34,12",seq0_no_checks,105-2-115_FarPoints
"0,52","34,22",seq0_no_checks,105-2-115_FarPoints
"1,23","60,39",seq0_no_checks,105-2-115_FarPoints
"1,23","58,12",seq0_no_checks,105-2-115_FarPoints
"1,32","11,01",seq0_no_checks,105-2-115_FarPoints
"1,32","9,11",seq0_no_checks,105-2-115_FarPoints
"0,48","28,41",seq0_no_checks,105-2-115_FarPoints
"0,48","28,05",seq0_no_checks,105-2-115_FarPoints
"1,93","18,00",seq0_no_checks,105-2-115_FarPoints
"1,93","17,31",seq0_no_checks,105-2-115_FarPoints
"1,93","23,39",seq0_no_checks,105-2-115_FarPoints
"1,93","22,41",seq0_no_checks,105-2-115_FarPoints
"1,81","26,58",seq0_no_checks,105-2-115_FarPoints
"1,81","26,57",seq0_no_checks,105-2-115_FarPoints
"1,83","37,37",seq0_no_checks,105-2-115_FarPoints
"1,83","36,82",seq0_no_checks,105-2-115_FarPoints
"1,85","28,88",seq0_no_checks,105-2-115_FarPoints
"1,85","28,26",seq0_no_checks,105-2-115_FarPoints
"1,91","28,83",seq0_no_checks,105-2-115_FarPoints
"1,91","27,04",seq0_no_checks,105-2-115_FarPoints
"1,45","46,89",seq0_no_checks,105-2-115_FarPoints
"1,45","48,00",seq0_no_checks,105-2-115_FarPoints
"1,41","34,33",seq0_no_checks,105-2-115_FarPoints
"1,41","32,72",seq0_no_checks,105-2-115_FarPoints
"1,49","30,11",seq0_no_checks,105-2-115_FarPoints
"1,49","27,83",seq0_no_checks,105-2-115_FarPoints
"1,56","27,27",seq0_no_checks,105-2-115_FarPoints
"1,56","26,45",seq0_no_checks,105-2-115_FarPoints
"1,38","10,68",seq0_no_checks,105-2-115_FarPoints
"1,38","8,06",seq0_no_checks,105-2-115_FarPoints
"1,70","7,14",seq0_no_checks,105-2-115_FarPoints
"1,70","7,26",seq0_no_checks,105-2-115_FarPoints
"1,55","19,77",seq0_no_checks,105-2-115_FarPoints
"1,55","18,03",seq0_no_checks,105-2-115_FarPoints
"0,28","21,43",seq0_no_checks,105-2-115_FarPoints
"0,28","21,64",seq0_no_checks,105-2-115_FarPoints
"0,30","19,13",seq0_no_checks,105-2-115_FarPoints
"0,30","18,73",seq0_no_checks,105-2-115_FarPoints
"0,52","17,00",seq0_no_checks,105-2-115_FarPoints
"0,52","17,09",seq0_no_checks,105-2-115_FarPoints
"0,61","15,66",seq0_no_checks,105-2-115_FarPoints
"0,61","16,06",seq0_no_checks,105-2-115_FarPoints
"0,61","16,79",seq0_no_checks,105-2-115_FarPoints
"0,61","17,15",seq0_no_checks,105-2-115_FarPoints
"1,26","35,18",seq0_no_checks,105-2-115_FarPoints
"1,26","33,89",seq0_no_checks,105-2-115_FarPoints
"1,25","31,94",seq0_no_checks,105-2-115_FarPoints
"1,25","29,84",seq0_no_checks,105-2-115_FarPoints
"0,93","31,96",seq0_no_checks,105-2-115_FarPoints
"0,93","31,51",seq0_no_checks,105-2-115_FarPoints
"0,87","12,12",seq0_no_checks,105-2-115_FarPoints
"0,87","12,53",seq0_no_checks,105-2-115_FarPoints
"1,35","25,35",seq0_no_checks,105-2-115_FarPoints
"1,35","24,25",seq0_no_checks,105-2-115_FarPoints
"1,29","11,15",seq0_no_checks,105-2-115_FarPoints
"1,29","9,10",seq0_no_checks,105-2-115_FarPoints
"1,24","31,59",seq0_no_checks,105-2-115_FarPoints
"1,24","31,18",seq0_no_checks,105-2-115_FarPoints
"1,52","38,35",seq0_no_checks,105-2-115_FarPoints
"1,52","36,82",seq0_no_checks,105-2-115_FarPoints
"1,44","28,03",seq0_no_checks,105-2-115_FarPoints
"1,44","26,66",seq0_no_checks,105-2-115_FarPoints
"0,45","26,86",seq0_no_checks,105-2-115_FarPoints
"0,45","26,83",seq0_no_checks,105-2-115_FarPoints
"1,21","50,02",seq0_no_checks,105-2-115_FarPoints
"1,21","50,48",seq0_no_checks,105-2-115_FarPoints
"1,45","14,07",seq0_no_checks,105-2-115_FarPoints
"1,45","13,28",seq0_no_checks,105-2-115_FarPoints
"1,31","17,52",seq0_no_checks,105-2-115_FarPoints
"1,31","17,38",seq0_no_checks,105-2-115_FarPoints
"0,33","30,72",seq0_no_checks,105-2-115_FarPoints
"0,33","28,75",seq0_no_checks,105-2-115_FarPoints
"0,64","34,67",seq0_no_checks,105-2-115_FarPoints
"0,64","35,09",seq0_no_checks,105-2-115_FarPoints
"1,31","34,36",seq0_no_checks,105-2-115_FarPoints
"1,31","32,72",seq0_no_checks,105-2-115_FarPoints
"0,90","26,88",seq0_no_checks,105-2-115_FarPoints
"0,90","25,85",seq0_no_checks,105-2-115_FarPoints
"0,82","99,01",seq0_no_checks,105-2-115_FarPoints
"0,82","98,91",seq0_no_checks,105-2-115_FarPoints
"0,38","17,87",seq0_no_checks,105-2-115_FarPoints
"0,38","16,63",seq0_no_checks,105-2-115_FarPoints
"0,34","21,31",seq0_no_checks,105-2-115_FarPoints
"0,34","21,46",seq0_no_checks,105-2-115_FarPoints
"1,00","6,59",seq0_no_checks,105-2-115_FarPoints
"1,00","6,19",seq0_no_checks,105-2-115_FarPoints
"1,45","16,10",seq0_no_checks,105-2-115_FarPoints
"1,45","14,36",seq0_no_checks,105-2-115_FarPoints
"1,52","17,65",seq0_no_checks,105-2-115_FarPoints
"1,52","17,16",seq0_no_checks,105-2-115_FarPoints
"1,80","31,74",seq0_no_checks,105-2-115_FarPoints
"1,80","30,96",seq0_no_checks,105-2-115_FarPoints
"1,01","22,93",seq0_no_checks,105-2-115_FarPoints
"1,01","23,70",seq0_no_checks,105-2-115_FarPoints
"0,97","25,11",seq0_no_checks,105-2-115_FarPoints
"0,97","24,36",seq0_no_checks,105-2-115_FarPoints
"1,09","13,61",seq0_no_checks,105-2-115_FarPoints
"1,09","13,64",seq0_no_checks,105-2-115_FarPoints
"0,83","31,77",seq0_no_checks,105-2-115_FarPoints
"0,83","31,42",seq0_no_checks,105-2-115_FarPoints
"0,93","22,14",seq0_no_checks,105-2-115_FarPoints
"0,93","19,99",seq0_no_checks,105-2-115_FarPoints
"1,11","7,76",seq0_no_checks,105-2-115_FarPoints
"1,11","7,84",seq0_no_checks,105-2-115_FarPoints
"1,13","8,13",seq0_no_checks,105-2-115_FarPoints
"1,13","7,48",seq0_no_checks,105-2-115_FarPoints
"0,47","14,34",seq0_no_checks,105-2-115_FarPoints
"0,47","15,18",seq0_no_checks,105-2-115_FarPoints
"1,55","48,72",seq0_no_checks,105-2-115_FarPoints
"1,55","46,69",seq0_no_checks,105-2-115_FarPoints
"0,77","16,95",seq0_no_checks,105-2-115_FarPoints
"0,77","16,62",seq0_no_checks,105-2-115_FarPoints
"0,92","8,57",seq0_no_checks,105-2-115_FarPoints
"0,92","7,73",seq0_no_checks,105-2-115_FarPoints
"0,80","7,86",seq0_no_checks,105-2-115_FarPoints
"0,80","7,82",seq0_no_checks,105-2-115_FarPoints
"0,40","31,29",seq0_no_checks,105-2-115_FarPoints
"0,40","31,57",seq0_no_checks,105-2-115_FarPoints
"1,42","16,05",seq0_no_checks,105-2-115_FarPoints
"1,42","16,61",seq0_no_checks,105-2-115_FarPoints
"1,44","25,04",seq0_no_checks,105-2-115_FarPoints
"1,44","26,15",seq0_no_checks,105-2-115_FarPoints
"0,46","18,67",seq0_no_checks,105-2-115_FarPoints
"0,46","18,23",seq0_no_checks,105-2-115_FarPoints
"1,86","15,53",seq0_no_checks,105-2-115_FarPoints
"1,86","14,94",seq0_no_checks,105-2-115_FarPoints
"1,85","35,45",seq0_no_checks,105-2-115_FarPoints
"1,85","34,33",seq0_no_checks,105-2-115_FarPoints
"1,30","10,58",seq0_no_checks,105-2-115_FarPoints
"1,30","9,88",seq0_no_checks,105-2-115_FarPoints
"1,30","9,75",seq0_no_checks,105-2-115_FarPoints
"1,30","9,65",seq0_no_checks,105-2-115_FarPoints
"1,76","9,76",seq0_no_checks,105-2-115_FarPoints
"1,76","9,96",seq0_no_checks,105-2-115_FarPoints
"1,87","30,48",seq0_no_checks,105-2-115_FarPoints
"1,87","30,29",seq0_no_checks,105-2-115_FarPoints
"1,49","36,33",seq0_no_checks,105-2-115_FarPoints
"1,49","34,96",seq0_no_checks,105-2-115_FarPoints
"0,58","40,04",seq0_no_checks,105-2-115_FarPoints
"0,58","39,78",seq0_no_checks,105-2-115_FarPoints
"0,08","18,34",seq0_no_checks,105-2-115_FarPoints
"0,08","18,13",seq0_no_checks,105-2-115_FarPoints
"0,07","19,60",seq0_no_checks,105-2-115_FarPoints
"0,07","17,50",seq0_no_checks,105-2-115_FarPoints
"2,10","30,29",seq0_no_checks,105-2-115_FarPoints
"2,10","29,51",seq0_no_checks,105-2-115_FarPoints
"2,06","37,09",seq0_no_checks,105-2-115_FarPoints
"2,06","38,29",seq0_no_checks,105-2-115_FarPoints
"2,04","37,60",seq0_no_checks,105-2-115_FarPoints
"2,04","38,78",seq0_no_checks,105-2-115_FarPoints
"1,70","11,97",seq0_no_checks,105-2-115_FarPoints
"1,70","11,67",seq0_no_checks,105-2-115_FarPoints
"2,25","30,44",seq0_no_checks,105-2-115_FarPoints
"2,25","30,68",seq0_no_checks,105-2-115_FarPoints
"1,63","18,45",seq0_no_checks,105-2-115_FarPoints
"1,63","18,37",seq0_no_checks,105-2-115_FarPoints
"0,17","17,73",seq0_no_checks,105-2-115_FarPoints
"0,17","17,36",seq0_no_checks,105-2-115_FarPoints
"0,20","18,92",seq0_no_checks,105-2-115_FarPoints
"0,20","18,79",seq0_no_checks,105-2-115_FarPoints
"0,92","28,81",seq0_no_checks,105-2-115_FarPoints
"0,92","27,70",seq0_no_checks,105-2-115_FarPoints
"0,91","19,69",seq0_no_checks,105-2-115_FarPoints
"0,91","19,21",seq0_no_checks,105-2-115_FarPoints
"0,39","54,53",seq0_no_checks,105-2-115_FarPoints
"0,39","50,50",seq0_no_checks,105-2-115_FarPoints
"1,75","25,01",seq0_no_checks,105-2-115_FarPoints
"1,75","24,06",seq0_no_checks,105-2-115_FarPoints
"0,81","40,18",seq0_no_checks,105-2-115_FarPoints
"0,81","39,91",seq0_no_checks,105-2-115_FarPoints
"0,81","39,63",seq0_no_checks,105-2-115_FarPoints
"0,81","40,10",seq0_no_checks,105-2-115_FarPoints
"1,27","16,31",seq0_no_checks,105-2-115_FarPoints
"1,27","16,34",seq0_no_checks,105-2-115_FarPoints
"1,31","24,99",seq0_no_checks,105-2-115_FarPoints
"1,31","23,91",seq0_no_checks,105-2-115_FarPoints
"1,41","22,59",seq0_no_checks,105-2-115_FarPoints
"1,41","20,97",seq0_no_checks,105-2-115_FarPoints
"1,42","9,81",seq0_no_checks,105-2-115_FarPoints
"1,42","9,35",seq0_no_checks,105-2-115_FarPoints
"1,47","9,86",seq0_no_checks,105-2-115_FarPoints
"1,47","9,48",seq0_no_checks,105-2-115_FarPoints
"0,80","35,74",seq0_no_checks,105-2-115_FarPoints
"0,80","35,83",seq0_no_checks,105-2-115_FarPoints
"1,55","53,76",seq0_no_checks,105-2-115_FarPoints
"1,55","52,39",seq0_no_checks,105-2-115_FarPoints
"1,16","38,17",seq0_no_checks,105-2-115_FarPoints
"1,16","39,26",seq0_no_checks,105-2-115_FarPoints
"1,52","27,64",seq0_no_checks,105-2-115_FarPoints
"1,52","26,31",seq0_no_checks,105-2-115_FarPoints
"1,21","44,71",seq0_no_checks,105-2-115_FarPoints
"1,21","45,03",seq0_no_checks,105-2-115_FarPoints
"1,89","14,43",seq0_no_checks,105-2-115_FarPoints
"1,89","15,03",seq0_no_checks,105-2-115_FarPoints
"1,37","67,02",seq0_no_checks,105-2-115_FarPoints
"1,37","68,59",seq0_no_checks,105-2-115_FarPoints
"1,38","52,90",seq0_no_checks,105-2-115_FarPoints
"1,38","54,58",seq0_no_checks,105-2-115_FarPoints
"1,65","11,53",seq0_no_checks,105-2-115_FarPoints
"1,65","10,75",seq0_no_checks,105-2-115_FarPoints
"1,39","36,33",seq0_no_checks,105-2-115_FarPoints
"1,39","34,69",seq0_no_checks,105-2-115_FarPoints
"1,19","71,15",seq0_no_checks,105-2-115_FarPoints
"1,19","64,42",seq0_no_checks,105-2-115_FarPoints
"1,81","37,51",seq0_no_checks,105-2-115_FarPoints
"1,81","37,28",seq0_no_checks,105-2-115_FarPoints
"0,23","35,82",seq0_no_checks,105-2-115_FarPoints
"0,23","33,91",seq0_no_checks,105-2-115_FarPoints
"0,26","36,19",seq0_no_checks,105-2-115_FarPoints
"0,26","33,15",seq0_no_checks,105-2-115_FarPoints
"0,20","18,82",seq0_no_checks,105-2-115_FarPoints
"0,20","18,79",seq0_no_checks,105-2-115_FarPoints
"0,22","24,88",seq0_no_checks,105-2-115_FarPoints
"0,22","24,35",seq0_no_checks,105-2-115_FarPoints
"0,17","18,29",seq0_no_checks,105-2-115_FarPoints
"0,17","17,94",seq0_no_checks,105-2-115_FarPoints
"0,33","34,97",seq0_no_checks,105-2-115_FarPoints
"0,33","32,89",seq0_no_checks,105-2-115_FarPoints
"0,50","41,13",seq0_no_checks,105-2-115_FarPoints
"0,50","41,51",seq0_no_checks,105-2-115_FarPoints
"0,71","19,12",seq0_no_checks,105-2-115_FarPoints
