2,87759;4,07155
3,47332;4,07155
29,3573;3,71805
30,502;3,71805
52,7082;2,96399
55,5821;2,96399
51,8722;2,91484
54,777;2,91484
12,763;3,38015
11,2439;3,38015
19,947;3,29152
20,4231;3,29152
83,5763;3,17971
87,1891;3,17971
42,9172;3,589
44,9187;3,589
47,1001;3,717
47,1431;3,717
19,9717;3,30618
19,1463;3,30618
43,0927;3,59161
45,1144;3,59161
42,6478;3,36854
44,6378;3,36854
23,4445;2,74873
24,6946;2,74873
14,846;3,0937
17,9896;3,0937
14,0385;2,48199
15,0309;2,48199
11,7422;4,61376
14,0425;4,61376
9,05407;4,47483
10,5896;4,47483
54,1836;1,99488
54,0406;1,99488
58,9461;1,89548
58,7772;1,89548
41,0321;2,0664
40,7903;2,0664
23,679;3,13837
22,9838;3,13837
29,872;3,20118
33,2398;3,20118
28,762;3,04671
32,1387;3,04671
35,5607;3,16372
36,9945;3,16372
18,5602;3,32101
17,865;3,32101
15,5133;3,67908
15,6999;3,67908
47,4525;1,91234
47,1464;1,91234
18,8477;3,36889
19,33;3,36889
46,347;2,18238
45,8686;2,18238
13,8401;3,33114
14,9875;3,33114
25,0929;2,86163
25,8831;2,86163
46,3902;4,43959
48,276;4,43959
43,1584;3,59309
45,1941;3,59309
43,1676;3,59358
45,2077;3,59358
44,159;4,1236
45,8346;4,1236
45,578;4,36242
47,3461;4,36242
8,47883;2,78024
8,8224;2,78024
14,9672;4,52368
17,2885;4,52368
19,7884;2,1058
19,0437;2,1058
16,0284;3,2698
16,3893;3,2698
16,2907;3,27214
16,6674;3,27214
16,4643;2,97065
16,7191;2,97065
16,3498;2,97769
16,614;2,97769
20,5239;3,35538
19,5687;3,35538
5,72581;2,3249
6,50415;2,3249
8,66129;2,45607
9,44744;2,45607
6,28284;2,32541
9,20721;2,32541
37,5449;2,33213
37,1212;2,33213
13,0393;2,0509
11,9748;2,0509
50,1572;2,09779
50,0184;2,09779
46,9396;2,14302
46,4054;2,14302
42,9925;2,20443
42,646;2,20443
47,4653;2,12504
47,0017;2,12504
15,1016;3,21613
16,0163;3,21613
43,002;3,7292
45,124;3,7292
42,4698;3,36424
44,4436;3,36424
43,0174;3,59036
45,0292;3,59036
36,4777;2,16302
38,2567;2,16302
38,1081;3,91437
39,5894;3,91437
39,3245;4,05372
40,8521;4,05372
35,1364;3,44884
37,0991;3,44884
44,3956;2,25029
44,1242;2,25029
42,1677;2,30953
41,9215;2,30953
