22,8706;2,8869
22,5682;2,8869
19,2811;1,26733
17,0754;1,26733
19,4749;1,26749
17,2519;1,26749
14,866;3,47902
14,7463;3,47902
9,4066;0,797703
16,0875;0,797703
12,522;3,29711
11,3663;3,29711
13,1877;3,36296
12,0267;3,36296
24,733;2,53057
24,0069;2,53057
24,7227;2,53095
23,9903;2,53095
11,7557;0,745986
19,842;0,745986
22,9425;1,76946
19,0063;1,76946
27,8878;1,9882
23,7985;1,9882
15,1257;4,16866
15,4262;4,16866
13,4182;3,76993
12,4592;3,76993
19,9742;1,7658
15,63;1,7658
21,3289;1,82134
17,1002;1,82134
37,5735;2,40867
35,7074;2,40867
39,0022;2,45352
35,1005;2,45352
13,7049;3,74015
13,7271;3,74015
26,1589;2,69152
23,9432;2,69152
23,5676;2,65866
25,913;2,65866
13,4935;3,48189
13,4419;3,48189
43,7767;1,52418
38,54;1,52418
34,4209;2,426
34,1985;2,426
27,7521;2,38639
27,6539;2,38639
28,0523;2,96445
27,9079;2,96445
36,4993;2,87181
34,4012;2,87181
20,119;2,28088
20,1063;2,28088
49,0395;1,7699
44,5019;1,7699
45,5741;2,13753
43,989;2,13753
15,2885;3,56755
14,1274;3,56755
18,1269;2,69907
17,5184;2,69907
8,73834;0,811083
13,7358;0,811083
23,3122;2,77608
22,8644;2,77608
37,7254;2,93598
34,8955;2,93598
35,2386;2,99539
34,3172;2,99539
14,6897;3,45536
12,9121;3,45536
15,1139;1,47419
10,7897;1,47419
18,7195;1,54015
17,4782;1,54015
2,452;0,941076
5,06834;0,941076
14,751;3,92994
14,9536;3,92994
14,7521;3,93134
14,9459;3,93134
12,8184;4,43133
12,0491;4,43133
18,0682;3,01285
17,8079;3,01285
12,6694;4,4694
11,9066;4,4694
46,5223;2,07113
42,8072;2,07113
12,7476;4,55832
12,0801;4,55832
12,4284;4,47076
11,7559;4,47076
24,4449;2,31511
23,6488;2,31511
13,9031;3,5615
13,8599;3,5615
33,4516;3,10961
33,0773;3,10961
14,1827;3,87151
14,3859;3,87151
15,2724;3,63367
13,6356;3,63367
34,2371;2,96498
33,8593;2,96498
40,0895;2,46387
36,2232;2,46387
39,6061;2,46704
35,6976;2,46704
35,716;2,52336
34,3154;2,52336
29,9718;3,14236
28,708;3,14236
26,394;2,69021
23,7492;2,69021
24,3012;2,70949
21,3636;2,70949
27,7835;2,97078
25,1928;2,97078
30,114;3,01103
27,8215;3,01103
37,4858;2,7968
35,5785;2,7968
44,1187;2,02429
40,9539;2,02429
45,4836;2,13533
42,3694;2,13533
34,9017;2,07358
29,9685;2,07358
9,46176;2,03038
6,78011;2,03038
9,54831;2,02806
6,85379;2,02806
17,5127;1,85277
16,5922;1,85277
29,202;2,28653
25,537;2,28653
29,7768;2,28233
28,7924;2,28233
25,5036;2,16745
24,5042;2,16745
16,1638;4,00575
14,9839;4,00575
15,6791;3,9271
14,4057;3,9271
10,8262;1,03363
2,44876;1,03363
4,16626;1,70169
1,45822;1,70169
6,34179;1,77454
3,68347;1,77454
8,62499;1,23432
4,46842;1,23432
24,0147;2,79358
23,6892;2,79358
34,1181;2,34752
31,8644;2,34752
45,6135;2,13607
42,486;2,13607
45,7441;2,13652
42,6029;2,13652
14,306;0,750692
21,0054;0,750692
8,29064;0,8372
15,0858;0,8372
14,6987;0,754333
21,3915;0,754333
12,5542;4,71468
11,9988;4,71468
12,5118;4,72563
11,961;4,72563
12,5675;4,71684
12,0056;4,71684
28,6967;2,88914
25,9422;2,88914
14,0232;0,767703
20,8546;0,767703
40,5203;1,3445
35,0376;1,3445
13,7809;3,72857
12,4557;3,72857
37,0843;2,84221
34,2232;2,84221
6,54076;0,810359
14,7079;0,810359
3,63389;0,851798
11,7547;0,851798
14,1485;3,776
12,8535;3,776
16,9701;2,74224
14,425;2,74224
24,1371;2,97598
23,8215;2,97598
24,7752;0,693233
31,2958;0,693233
13,0176;4,84149
12,5648;4,84149
39,0918;2,65004
36,8489;2,65004
49,8386;2,42882
46,7209;2,42882
15,2585;2,35958
12,6632;2,35958
8,78884;2,02004
6,22371;2,02004
9,17409;2,01596
6,57009;2,01596
20,5487;1,2095
13,1506;1,2095
14,1381;3,91427
12,9294;3,91427
12,9469;3,89098
13,0583;3,89098
14,6404;3,977
14,9147;3,977
57,4687;1,92142
52,7086;1,92142
56,1831;1,58214
50,5191;1,58214
56,7819;1,57991
51,0287;1,57991
24,4884;0,695488
31,0133;0,695488
42,1291;0,550364
50,0405;0,550364
11,9945;3,27453
10,2459;3,27453
8,83786;0,80113
15,7753;0,80113
6,21869;0,820438
13,2214;0,820438
1,14482;0,870881
8,35957;0,870881
21,3744;2,69639
18,5633;2,69639
20,6765;2,64471
